type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,20:26:20,,987,34.99,9.81,0,702,150,5,9,21,609,90
telemetry,20:26:21,,988,35.46,13.84,0,156,166,5,8,18,610,90
pc_command,20:26:21,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:26:21,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:26:22,Camera%20image%20saved%3A%20camera_20260910_202622_592.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:26:22,,989,34.99,3.53,0,585,176,8,6,14,612,90
telemetry,20:26:23,,990,34.99,-1.76,0,570,182,6,6,18,613,90
telemetry,20:26:23,,990,34.99,0.54,0,338,182,6,6,18,613,90
telemetry,20:26:24,,991,35.46,0.00,0,810,182,6,6,18,613,90
telemetry,20:26:24,,991,34.99,0.06,0,522,182,6,6,18,613,90
telemetry,20:26:25,,992,34.99,0.18,0,950,182,6,6,18,614,90
telemetry,20:26:25,,992,34.99,0.18,0,646,182,6,7,18,614,90
telemetry,20:26:26,,993,34.99,0.12,0,812,182,6,6,17,614,90
telemetry,20:26:26,,993,35.46,0.06,0,672,182,6,6,17,614,90
telemetry,20:26:27,,994,34.99,0.12,0,854,181,6,6,17,614,90
telemetry,20:26:27,,994,34.99,0.18,0,664,181,6,6,16,614,90
telemetry,20:26:28,,995,35.46,0.06,0,306,181,6,7,16,614,90
telemetry,20:26:28,,995,34.53,0.12,0,869,182,6,6,16,614,90
telemetry,20:26:29,,996,34.53,0.18,0,366,181,6,6,15,614,90
telemetry,20:26:29,,996,34.99,0.12,0,834,181,6,7,15,614,90
telemetry,20:26:30,,997,34.06,0.18,0,62,181,6,6,15,614,90
telemetry,20:26:30,,997,34.99,0.06,0,987,181,6,6,15,614,90
telemetry,20:26:31,,998,34.99,0.12,0,106,181,6,6,16,615,90
telemetry,20:26:31,,998,34.53,0.18,0,110,181,6,7,15,614,90
telemetry,20:26:32,,999,34.99,0.12,0,935,181,6,6,15,614,90
telemetry,20:26:33,,999,34.99,0.06,0,811,181,6,6,16,615,90
telemetry,20:26:33,,1000,35.46,0.12,0,130,182,6,6,17,614,90
telemetry,20:26:33,,1000,34.53,0.12,0,797,182,6,6,17,615,90
telemetry,20:26:34,,1001,34.99,0.18,0,715,182,6,7,17,614,90
telemetry,20:26:34,,1001,34.53,0.18,0,422,182,6,7,17,614,90
telemetry,20:26:35,,1002,34.99,0.12,0,772,182,6,7,19,615,90
telemetry,20:26:36,,1002,34.99,0.12,0,73,182,6,8,19,615,90
telemetry,20:26:36,,1003,35.46,0.06,0,793,181,6,7,17,615,90
telemetry,20:26:36,,1003,34.99,0.18,0,335,182,6,7,17,615,90
telemetry,20:26:37,,1004,35.46,0.06,0,573,182,6,7,17,615,90
telemetry,20:26:37,,1004,37.33,0.12,0,763,182,6,7,18,614,90
telemetry,20:26:38,,1005,34.99,0.12,0,79,182,6,7,18,615,90
telemetry,20:26:38,,1005,34.99,0.24,0,875,182,6,7,18,615,90
telemetry,20:26:39,,1006,34.99,0.12,0,103,182,6,7,18,614,90
telemetry,20:26:39,,1007,32.65,0.12,0,543,182,6,6,17,615,90
telemetry,20:26:40,,1007,34.99,0.18,0,48,182,6,6,17,615,90
telemetry,20:26:40,,1008,35.93,0.12,0,624,182,6,7,17,615,90
pc_command,20:26:41,40,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:26:41,ACK%2CSET_VALUE%2C40,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:26:41,,1008,34.53,47.80,40,121,187,7,6,17,659,90
telemetry,20:26:41,,1009,34.99,33.23,40,504,186,6,5,16,652,90
telemetry,20:26:42,,1009,34.99,1.34,40,367,186,7,4,14,690,90
telemetry,20:26:42,,1010,35.93,-10.73,40,543,186,6,4,15,702,90
telemetry,20:26:43,,1010,37.33,-21.21,40,597,185,6,5,17,698,90
telemetry,20:26:43,,1011,34.99,-27.68,40,819,187,7,6,18,721,90
pc_command,20:26:44,0,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:26:44,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:26:44,,1011,35.46,-66.09,0,2,165,5,9,18,991,90
telemetry,20:26:44,,1012,35.46,-45.60,0,774,76,11,13,153,990,90
telemetry,20:26:45,,1012,35.46,-14.08,0,905,25,4,15,182,989,90
telemetry,20:26:45,,1013,34.53,12.92,0,789,27,4,15,180,990,90
pc_command,20:26:45,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:26:46,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:26:47,Camera%20image%20saved%3A%20camera_20260910_202647_165.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:26:47,,1014,34.99,42.68,0,219,165,5,11,20,988,90
telemetry,20:26:47,,1014,35.46,35.54,0,320,187,7,7,20,990,90
telemetry,20:26:48,,1015,34.53,18.04,0,413,185,6,5,19,989,90
telemetry,20:26:48,,1015,34.53,-1.34,0,736,186,6,5,18,990,90
telemetry,20:26:49,,1016,35.93,-10.00,0,968,185,6,5,17,990,90
telemetry,20:26:49,,1016,35.46,-16.09,0,132,184,6,5,16,989,90
telemetry,20:26:50,,1017,34.99,-17.62,0,109,186,7,6,15,990,90
telemetry,20:26:50,,1017,34.53,-14.63,0,826,178,5,7,15,988,90
telemetry,20:26:51,,1018,34.99,-6.28,0,707,169,5,7,16,990,90
telemetry,20:26:51,,1018,34.99,2.92,0,724,167,4,7,16,989,90
telemetry,20:26:52,,1019,34.99,-1.52,0,346,167,4,7,16,990,90
telemetry,20:26:52,,1019,34.06,0.12,0,76,168,5,7,16,989,90
telemetry,20:26:53,,1020,34.99,0.00,0,564,168,5,8,18,989,90
telemetry,20:26:53,,1020,34.99,0.12,0,368,168,5,8,17,988,90
telemetry,20:26:54,,1021,34.53,0.18,0,584,168,5,8,17,989,90
telemetry,20:26:54,,1021,34.99,0.12,0,52,168,5,7,17,989,90
telemetry,20:26:55,,1022,37.33,0.12,0,734,168,5,7,17,989,90
telemetry,20:26:55,,1022,34.99,0.12,0,495,168,5,7,18,990,90
telemetry,20:26:56,,1023,34.99,0.18,0,843,168,4,8,18,990,90
telemetry,20:26:56,,1023,34.99,0.12,0,968,168,5,8,18,988,90
telemetry,20:26:57,,1024,34.99,0.12,0,607,168,5,8,18,990,90
telemetry,20:26:57,,1024,34.53,0.12,0,387,168,5,8,18,989,90
telemetry,20:26:58,,1025,34.99,0.18,0,405,168,5,8,18,989,90
telemetry,20:26:58,,1026,34.99,0.12,0,744,168,5,7,18,990,90
telemetry,20:26:59,,1026,34.99,0.12,0,853,168,4,7,18,989,90
telemetry,20:26:59,,1027,34.99,0.06,0,568,168,5,7,18,990,90
telemetry,20:27:00,,1027,35.46,0.18,0,365,168,5,8,18,989,90
telemetry,20:27:00,,1028,35.93,0.12,0,847,168,5,8,18,989,90
pc_command,20:27:01,-10,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:01,ACK%2CSET_VALUE%2C-10,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:01,,1028,34.99,-11.95,-10,476,167,5,8,18,987,90
telemetry,20:27:01,,1029,34.99,0.00,-10,738,166,5,9,18,948,90
telemetry,20:27:02,,1029,35.46,-3.47,-10,789,165,5,8,18,691,90
telemetry,20:27:02,,1030,34.99,2.37,-10,372,165,5,8,18,781,90
telemetry,20:27:03,,1030,35.46,0.79,-10,823,166,5,8,18,990,90
telemetry,20:27:03,,1031,34.99,2.43,-10,476,166,5,8,18,816,90
telemetry,20:27:04,,1031,34.99,0.60,-10,399,166,5,8,18,730,90
telemetry,20:27:04,,1032,35.93,3.04,-10,499,165,5,8,18,861,90
pc_command,20:27:05,0,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:05,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:05,,1032,35.46,10.85,0,268,166,5,8,18,989,90
telemetry,20:27:06,,1033,34.99,10.12,0,526,175,5,7,18,990,90
telemetry,20:27:06,,1033,34.06,5.79,0,458,179,6,6,17,988,90
pc_command,20:27:06,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:06,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:27:07,Camera%20image%20saved%3A%20camera_20260910_202707_954.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:08,,1035,35.46,0.36,0,298,179,6,7,16,989,90
pc_command,20:27:08,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:08,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:27:09,Camera%20image%20saved%3A%20camera_20260910_202709_487.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:09,,1036,34.99,0.18,0,91,180,6,7,16,984,90
telemetry,20:27:10,,1037,35.46,0.12,0,621,180,6,7,16,989,90
telemetry,20:27:10,,1037,34.53,0.12,0,404,179,6,7,16,989,90
telemetry,20:27:11,,1038,34.99,0.06,0,277,180,6,7,17,989,90
telemetry,20:27:11,,1038,34.53,0.06,0,52,179,6,7,16,989,90
telemetry,20:27:12,,1039,35.46,0.12,0,860,180,6,7,16,989,90
pc_command,20:27:12,-10,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:12,ACK%2CSET_VALUE%2C-10,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:12,,1039,34.99,-14.08,-10,587,179,5,7,17,992,90
telemetry,20:27:13,,1040,35.46,-5.06,-10,687,171,5,8,17,717,90
telemetry,20:27:13,,1040,34.99,-5.73,-10,187,168,5,8,17,579,90
telemetry,20:27:14,,1041,35.46,-2.13,-10,79,168,5,8,17,991,90
telemetry,20:27:14,,1041,35.46,0.85,-10,863,168,5,8,17,976,90
telemetry,20:27:15,,1042,34.99,0.30,-10,278,168,5,8,17,650,90
telemetry,20:27:15,,1042,34.99,4.20,-10,500,169,5,8,17,596,90
telemetry,20:27:16,,1043,35.46,-5.73,-10,43,168,5,8,17,988,90
pc_command,20:27:16,0,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:16,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:16,,1043,35.46,10.60,0,243,178,5,7,17,987,90
telemetry,20:27:17,,1044,35.46,5.85,0,566,180,6,7,17,988,90
telemetry,20:27:17,,1044,34.99,-1.40,0,640,181,6,7,17,989,90
pc_command,20:27:18,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:18,,1045,34.53,-1.52,0,408,180,6,7,17,988,90
pico_reply,20:27:18,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:27:19,Camera%20image%20saved%3A%20camera_20260910_202719_148.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:19,,1046,34.53,0.12,0,855,180,6,7,17,988,90
telemetry,20:27:19,,1046,34.99,0.18,0,724,180,6,7,17,988,90
telemetry,20:27:20,,1047,34.53,0.12,0,858,180,6,7,17,987,90
telemetry,20:27:20,,1047,34.99,0.06,0,831,180,6,7,17,987,90
telemetry,20:27:21,,1048,34.99,0.06,0,110,179,6,7,17,988,90
telemetry,20:27:21,,1048,34.99,0.12,0,66,179,6,7,17,988,90
telemetry,20:27:22,,1049,34.99,0.12,0,107,179,6,7,17,988,90
telemetry,20:27:22,,1049,34.99,0.18,0,867,179,6,7,17,987,90
telemetry,20:27:23,,1050,34.53,0.18,0,977,180,6,7,16,988,90
pc_command,20:27:23,-10,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:23,ACK%2CSET_VALUE%2C-10,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:23,,1050,35.46,-15.91,-10,20,179,5,7,17,988,90
telemetry,20:27:24,,1051,34.99,-5.36,-10,692,173,5,7,17,734,90
telemetry,20:27:24,,1051,35.46,5.12,-10,59,167,5,7,17,629,90
telemetry,20:27:25,,1052,34.06,-6.03,-10,418,170,5,7,17,976,90
telemetry,20:27:25,,1052,34.53,-1.28,-10,119,170,5,7,17,989,90
telemetry,20:27:26,,1053,34.99,0.24,-10,715,171,5,7,17,739,90
telemetry,20:27:26,,1053,35.46,0.79,-10,133,170,5,7,17,642,90
telemetry,20:27:27,,1054,34.53,3.78,-10,632,170,5,7,17,991,90
pc_command,20:27:27,0,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:27,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:27,,1054,34.99,11.34,0,223,179,5,7,17,987,90
telemetry,20:27:28,,1055,35.46,5.91,0,555,181,6,6,17,986,90
telemetry,20:27:28,,1055,34.99,-1.28,0,151,182,6,6,17,986,90
pc_command,20:27:29,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:29,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:27:30,Camera%20image%20saved%3A%20camera_20260910_202730_177.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:30,,1057,34.99,0.06,0,333,184,6,6,17,986,90
telemetry,20:27:30,,1057,34.53,0.18,0,236,182,6,6,17,986,90
telemetry,20:27:31,,1058,35.46,0.12,0,404,182,6,6,17,986,90
telemetry,20:27:31,,1058,34.99,0.06,0,243,181,6,6,17,985,90
telemetry,20:27:32,,1059,35.46,0.18,0,570,182,6,6,17,987,90
telemetry,20:27:32,,1059,35.46,0.12,0,155,182,6,7,17,986,90
telemetry,20:27:33,,1060,35.93,0.12,0,653,181,6,7,17,986,90
telemetry,20:27:33,,1060,34.99,0.12,0,51,182,6,7,17,986,90
telemetry,20:27:34,,1061,34.99,0.18,0,358,181,6,7,17,985,90
telemetry,20:27:34,,1061,34.99,0.18,0,518,181,6,6,17,986,90
telemetry,20:27:35,,1062,35.46,0.12,0,281,182,6,6,17,986,90
telemetry,20:27:35,,1062,34.06,0.06,0,617,182,6,6,17,985,90
telemetry,20:27:36,,1063,34.53,0.12,0,381,182,6,6,17,986,90
telemetry,20:27:36,,1063,34.53,0.12,0,278,182,6,6,17,986,90
telemetry,20:27:37,,1064,34.99,0.06,0,919,181,6,6,16,986,90
telemetry,20:27:37,,1064,34.99,0.18,0,890,182,6,6,16,985,90
telemetry,20:27:38,,1065,35.93,0.12,0,63,182,6,7,18,985,90
pc_command,20:27:38,-20,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:38,ACK%2CSET_VALUE%2C-20,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:38,,1065,34.99,-35.36,-20,949,179,6,8,19,986,90
telemetry,20:27:39,,1066,33.12,-25.67,-20,701,161,5,9,19,857,90
telemetry,20:27:39,,1067,34.53,-4.51,-20,242,140,7,10,24,715,90
telemetry,20:27:40,,1067,34.99,2.01,-20,450,140,7,10,24,942,90
telemetry,20:27:40,,1068,34.99,10.73,-20,284,150,5,10,21,896,91
telemetry,20:27:41,,1068,34.99,17.56,-20,186,166,5,9,18,723,91
telemetry,20:27:41,,1069,35.46,12.25,-20,734,176,5,8,18,921,91
telemetry,20:27:42,,1069,33.12,6.28,-20,342,182,6,7,19,987,91
pc_command,20:27:42,0,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,20:27:42,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,20:27:42,,1070,34.53,29.75,0,930,186,7,5,19,987,91
telemetry,20:27:43,,1070,34.06,11.15,0,820,186,6,4,16,987,91
telemetry,20:27:43,,1071,35.93,-8.04,0,814,187,6,4,16,986,91
pc_command,20:27:43,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,20:27:43,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,91
camera,20:27:45,Camera%20image%20saved%3A%20camera_20260910_202745_029.bmp,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,20:27:45,,1072,35.93,-19.45,0,946,184,7,7,18,986,91
telemetry,20:27:45,,1072,35.93,-17.25,0,258,179,5,8,19,986,91
telemetry,20:27:46,,1073,35.46,-8.17,0,910,166,5,9,19,986,91
telemetry,20:27:46,,1073,34.99,6.58,0,665,167,5,8,19,986,91
telemetry,20:27:47,,1074,35.93,2.56,0,576,174,5,8,18,986,91
telemetry,20:27:47,,1074,34.99,4.02,0,498,177,5,7,17,986,91
telemetry,20:27:48,,1075,34.99,1.03,0,126,179,5,7,17,987,91
telemetry,20:27:48,,1075,34.99,0.42,0,920,179,5,7,17,986,91
telemetry,20:27:49,,1076,35.46,0.60,0,495,179,5,7,17,986,91
telemetry,20:27:49,,1076,34.99,0.24,0,283,179,5,7,17,986,91
telemetry,20:27:50,,1077,34.99,0.18,0,975,179,5,7,16,985,91
telemetry,20:27:50,,1077,35.46,0.18,0,569,178,5,7,17,986,91
telemetry,20:27:51,,1078,34.99,0.18,0,566,178,5,7,17,986,90
telemetry,20:27:51,,1078,34.99,0.18,0,806,179,5,8,17,985,90
telemetry,20:27:52,,1079,35.46,0.18,0,853,179,5,7,17,986,90
telemetry,20:27:52,,1079,34.99,0.18,0,919,178,5,8,17,986,90
telemetry,20:27:53,,1080,34.53,0.12,0,221,179,5,7,18,986,90
telemetry,20:27:53,,1080,34.53,0.12,0,944,179,5,7,17,986,90
telemetry,20:27:54,,1081,35.46,0.12,0,101,178,5,7,17,985,90
telemetry,20:27:54,,1081,34.99,0.06,0,994,179,5,7,17,986,90
pc_command,20:27:55,-16,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:55,ACK%2CSET_VALUE%2C-16,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:55,,1082,34.99,-23.17,-16,387,178,5,7,17,991,90
telemetry,20:27:55,,1082,34.99,-13.65,-16,617,164,5,8,17,594,90
telemetry,20:27:56,,1083,34.06,-8.53,-16,731,150,5,9,20,852,90
telemetry,20:27:56,,1083,34.99,3.53,-16,482,152,5,8,17,793,90
telemetry,20:27:57,,1084,34.53,11.70,-16,681,164,5,8,17,831,90
telemetry,20:27:57,,1084,34.99,7.19,-16,750,166,5,8,17,852,90
pc_command,20:27:57,0,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:58,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:27:58,,1085,35.46,31.76,0,77,180,6,7,17,989,90
telemetry,20:27:58,,1085,35.93,21.21,0,964,186,6,5,17,989,90
telemetry,20:27:59,,1086,34.99,2.98,0,276,185,6,5,16,989,90
telemetry,20:27:59,,1086,34.53,-8.71,0,628,185,6,5,16,988,90
pc_command,20:27:59,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:27:59,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:28:00,Camera%20image%20saved%3A%20camera_20260910_202800_905.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:28:00,,1088,34.99,-14.75,0,36,188,6,7,17,988,90
telemetry,20:28:01,,1088,35.46,-9.51,0,29,175,5,7,17,989,90
telemetry,20:28:02,,1089,35.46,-3.59,0,437,168,5,8,17,989,90
telemetry,20:28:02,,1089,34.53,0.97,0,731,169,5,8,17,988,90
telemetry,20:28:03,,1090,35.46,0.42,0,958,167,5,8,17,989,90
telemetry,20:28:03,,1090,35.46,0.30,0,536,168,5,8,18,989,90
telemetry,20:28:04,,1091,35.93,0.18,0,388,168,5,8,17,989,90
telemetry,20:28:04,,1091,37.33,0.18,0,301,168,4,7,16,989,90
telemetry,20:28:04,,1092,35.46,0.06,0,833,167,4,6,14,989,90
telemetry,20:28:05,,1092,35.93,0.12,0,698,167,4,7,14,989,90
telemetry,20:28:05,,1093,35.93,0.18,0,93,167,4,7,14,988,90
telemetry,20:28:06,,1093,34.99,0.18,0,554,167,4,6,14,988,90
telemetry,20:28:07,,1094,34.53,0.12,0,688,167,4,6,14,989,90
telemetry,20:28:07,,1094,34.99,0.12,0,941,167,4,7,14,989,90
telemetry,20:28:08,,1095,34.99,0.18,0,164,168,5,6,14,989,90
telemetry,20:28:08,,1095,35.46,0.06,0,611,167,4,7,14,989,90
telemetry,20:28:09,,1096,34.99,0.06,0,877,168,4,7,14,988,90
telemetry,20:28:09,,1096,34.99,0.12,0,240,167,4,7,14,988,90
telemetry,20:28:10,,1097,34.99,0.12,0,588,168,5,7,15,988,90
telemetry,20:28:10,,1097,34.99,0.18,0,334,168,4,7,16,989,90
telemetry,20:28:11,,1098,34.53,0.18,0,221,168,5,7,17,989,90
telemetry,20:28:11,,1098,35.46,0.12,0,453,168,5,8,16,989,90
telemetry,20:28:12,,1099,34.99,0.06,0,249,168,4,7,16,988,90
telemetry,20:28:12,,1099,34.99,0.18,0,689,168,5,7,16,988,90
telemetry,20:28:13,,1100,35.46,0.00,0,318,168,4,7,16,988,90
telemetry,20:28:13,,1100,34.99,0.12,0,165,168,5,8,16,989,90
telemetry,20:28:14,,1101,34.99,0.12,0,118,168,5,7,15,988,90
telemetry,20:28:14,,1101,35.46,0.18,0,297,167,5,7,16,988,90
telemetry,20:28:15,,1102,34.99,0.06,0,249,168,5,7,16,989,90
telemetry,20:28:15,,1102,35.46,0.06,0,993,167,4,7,16,989,90
pc_command,20:28:15,20,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:28:15,ACK%2CSET_VALUE%2C20,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:28:16,,1103,35.46,29.81,20,700,176,5,7,16,988,90
telemetry,20:28:16,,1103,35.46,16.34,20,880,186,7,6,17,728,90
telemetry,20:28:17,,1104,34.53,9.26,20,883,184,6,5,16,684,90
telemetry,20:28:17,,1104,34.99,-3.29,20,36,184,6,5,16,986,90
telemetry,20:28:18,,1105,34.99,-10.97,20,356,184,6,5,16,746,90
telemetry,20:28:18,,1105,36.40,-14.14,20,769,186,7,6,17,761,90
telemetry,20:28:19,,1106,35.46,-9.14,20,656,183,6,7,17,985,90
telemetry,20:28:19,,1106,35.46,-9.20,20,949,178,5,7,17,741,90
telemetry,20:28:20,,1107,37.33,-3.53,20,915,174,5,8,17,687,90
telemetry,20:28:20,,1107,35.46,1.34,20,230,173,5,8,18,985,90
telemetry,20:28:21,,1108,34.99,4.45,20,60,173,5,8,17,720,90
telemetry,20:28:21,,1108,34.99,1.46,20,340,173,5,7,16,605,90
telemetry,20:28:22,,1109,35.46,-3.90,20,524,173,5,7,15,988,90
telemetry,20:28:22,,1109,34.53,-1.64,20,995,172,5,7,15,744,90
telemetry,20:28:23,,1110,34.99,3.23,20,319,172,5,7,15,647,90
telemetry,20:28:23,,1110,34.99,-4.08,20,244,172,5,7,15,989,90
telemetry,20:28:24,,1111,35.46,-3.90,20,391,172,5,7,15,736,90
telemetry,20:28:24,,1111,34.99,2.01,20,955,172,5,7,15,619,90
telemetry,20:28:25,,1112,34.53,-3.78,20,586,172,5,7,15,990,90
telemetry,20:28:25,,1112,34.99,-4.20,20,947,172,5,7,15,734,90
telemetry,20:28:26,,1113,34.53,2.01,20,935,172,5,7,16,622,90
telemetry,20:28:26,,1113,34.99,0.42,20,522,173,5,8,17,988,90
telemetry,20:28:27,,1114,34.99,-3.17,20,128,173,5,8,17,731,90
telemetry,20:28:27,,1114,34.99,0.12,20,369,173,5,8,18,616,90
telemetry,20:28:28,,1115,35.46,0.36,20,763,173,5,8,18,990,90
telemetry,20:28:28,,1115,34.99,-2.86,20,845,173,5,8,18,732,90
telemetry,20:28:29,,1116,34.99,3.96,20,497,173,5,8,18,603,90
telemetry,20:28:29,,1116,34.99,2.13,20,257,173,5,8,18,989,90
telemetry,20:28:30,,1117,34.99,-3.96,20,852,173,5,8,18,730,90
telemetry,20:28:30,,1117,34.99,0.18,20,885,173,5,8,18,618,90
telemetry,20:28:31,,1118,34.53,0.06,20,829,173,5,8,17,989,90
telemetry,20:28:31,,1118,35.93,-2.50,20,159,173,5,8,18,712,90
telemetry,20:28:32,,1119,34.99,-2.92,20,333,173,5,8,18,631,90
telemetry,20:28:32,,1119,34.53,3.47,20,940,173,5,8,18,990,90
telemetry,20:28:33,,1120,37.80,-2.50,20,532,173,5,8,18,738,90
telemetry,20:28:33,,1121,35.46,-1.28,20,99,173,5,8,17,648,90
telemetry,20:28:34,,1121,35.46,3.78,20,686,173,5,8,18,988,90
telemetry,20:28:34,,1122,35.46,0.60,20,357,173,5,8,18,718,90
telemetry,20:28:35,,1122,34.99,-6.76,20,167,173,5,8,18,610,90
telemetry,20:28:35,,1123,34.99,6.21,20,686,173,5,8,17,987,90
telemetry,20:28:36,,1123,34.99,0.60,20,773,173,5,7,17,735,90
telemetry,20:28:36,,1124,35.46,-1.52,20,897,173,5,7,17,608,90
pc_command,20:28:37,0,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:28:37,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:28:37,,1124,34.99,2.68,0,172,173,5,8,17,988,90
telemetry,20:28:37,,1125,35.46,-21.09,0,882,149,5,9,21,987,90
telemetry,20:28:38,,1125,34.53,-4.51,0,768,134,7,10,64,989,90
telemetry,20:28:38,,1126,34.53,5.36,0,905,137,7,10,36,989,90
pc_command,20:28:39,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,20:28:39,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,20:28:40,Camera%20image%20saved%3A%20camera_20260910_202840_377.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,20:28:40,,1127,34.99,13.41,0,219,174,5,8,18,989,90
telemetry,20:28:40,,1128,34.99,9.63,0,126,180,6,7,18,988,90
telemetry,20:28:41,,1128,34.99,1.15,0,123,184,6,7,18,988,90
telemetry,20:28:41,,1129,34.53,-2.43,0,895,183,7,7,17,989,90
telemetry,20:28:42,,1129,35.46,-1.40,0,746,181,6,7,17,989,90
telemetry,20:28:42,,1130,35.46,0.24,0,718,181,6,7,17,988,90
telemetry,20:28:43,,1130,35.46,0.00,0,326,181,6,7,18,988,90
telemetry,20:28:43,,1131,34.99,0.06,0,956,181,6,7,17,989,90
telemetry,20:28:44,,1131,34.53,0.12,0,38,181,6,7,17,988,89
telemetry,20:28:44,,1132,34.99,0.12,0,92,182,6,7,17,989,89
telemetry,20:28:45,,1132,34.99,0.12,0,972,181,6,7,18,989,89
telemetry,20:28:45,,1133,35.46,0.12,0,811,182,6,7,18,989,89
telemetry,20:28:46,,1133,34.53,0.12,0,549,181,6,7,18,989,89
telemetry,20:28:46,,1134,35.46,0.12,0,210,181,6,7,17,988,89
telemetry,20:28:47,,1134,32.65,0.12,0,665,181,6,7,17,988,89
telemetry,20:28:47,,1135,35.93,0.12,0,578,181,6,7,17,989,89
telemetry,20:28:48,,1135,35.93,0.12,0,670,181,6,7,17,989,89
telemetry,20:28:49,,1136,35.93,0.12,0,960,181,6,7,17,988,89
telemetry,20:28:49,,1136,35.46,0.18,0,225,181,6,7,17,988,89
telemetry,20:28:50,,1137,34.99,0.18,0,104,181,6,7,18,988,89
telemetry,20:28:50,,1137,34.99,0.12,0,143,181,6,7,18,989,89
telemetry,20:28:51,,1138,34.53,0.12,0,623,181,6,7,18,989,89
