type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,18:00:50,,1582,26.10,0.12,-10,339,764,608,746,371,692,95
telemetry,18:00:50,,1583,23.76,0.06,-10,987,764,628,750,384,693,95
telemetry,18:00:51,,1583,25.63,0.06,-10,493,763,615,747,371,692,95
telemetry,18:00:51,,1584,25.16,0.12,-10,155,763,543,751,369,692,95
telemetry,18:00:52,,1584,25.16,0.06,-10,761,683,387,712,248,694,95
telemetry,18:00:52,,1585,25.63,-4.26,-10,791,226,362,480,244,920,95
telemetry,18:00:53,,1585,27.03,-21.40,-10,359,62,334,589,323,852,95
telemetry,18:00:53,,1586,24.69,-48.59,-10,206,80,202,759,760,714,95
telemetry,18:00:54,,1586,26.10,-27.86,-10,250,209,287,772,770,694,95
telemetry,18:00:54,,1587,26.10,-25.06,-10,679,254,300,771,768,686,95
telemetry,18:00:55,,1587,23.76,7.25,-10,289,256,598,770,767,678,95
telemetry,18:00:55,,1588,25.16,218.84,-10,715,759,595,759,773,683,95
telemetry,18:00:56,,1588,25.63,-317.74,-10,47,760,329,764,772,705,95
telemetry,18:00:56,,1589,25.16,22.86,-10,71,108,344,396,336,702,95
telemetry,18:00:57,,1589,25.16,-5.85,-10,284,140,335,297,296,730,95
telemetry,18:00:57,,1590,25.16,-5.06,-10,749,101,302,245,300,670,95
telemetry,18:00:58,,1590,25.16,1.46,-10,161,342,443,541,410,656,95
telemetry,18:00:58,,1591,25.16,0.18,-10,496,611,453,594,548,659,95
telemetry,18:00:59,,1591,25.16,1.64,-10,107,756,436,619,575,659,95
telemetry,18:00:59,,1592,25.63,0.18,-10,176,756,426,649,590,659,95
telemetry,18:01:00,,1592,25.16,0.00,-10,348,755,411,643,579,659,95
pc_command,18:01:00,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,95
pico_reply,18:01:00,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,95
camera,18:01:01,Camera%20image%20saved%3A%20camera_20260910_180101_887.bmp,0,0.00,NA,0,0,0,0,0,0,NA,95
telemetry,18:01:01,,1594,24.69,0.00,-10,862,757,423,630,591,659,95
telemetry,18:01:02,,1594,26.10,0.12,-10,136,755,409,625,578,659,95
telemetry,18:01:02,,1595,25.16,0.12,-10,740,757,417,641,591,659,95
telemetry,18:01:03,,1595,24.22,0.12,-10,613,755,409,638,577,659,95
telemetry,18:01:03,,1596,25.16,0.06,-10,844,753,405,642,581,659,95
telemetry,18:01:04,,1596,24.69,0.12,-10,318,749,414,629,590,660,95
telemetry,18:01:04,,1597,26.10,0.12,-10,897,750,405,618,588,659,95
telemetry,18:01:05,,1597,26.10,0.18,-10,444,753,420,611,597,659,95
telemetry,18:01:05,,1598,25.16,0.00,-10,395,753,405,600,578,659,95
telemetry,18:01:06,,1598,25.16,0.12,-10,535,756,419,614,591,659,95
telemetry,18:01:06,,1599,24.69,0.06,-10,199,755,411,616,577,659,95
pc_command,18:01:07,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,95
pico_reply,18:01:07,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,95
camera,18:01:08,Camera%20image%20saved%3A%20camera_20260910_180108_518.bmp,0,0.00,NA,0,0,0,0,0,0,NA,95
telemetry,18:01:08,,1601,24.22,0.12,-10,4,756,414,629,584,659,95
telemetry,18:01:09,,1601,26.10,0.18,-10,730,756,411,629,591,659,95
telemetry,18:01:09,,1602,24.69,0.06,-10,859,756,419,626,598,659,95
telemetry,18:01:10,,1602,24.69,0.12,-10,646,756,405,603,588,659,95
telemetry,18:01:10,,1603,25.16,0.12,-10,332,756,422,620,599,659,95
telemetry,18:01:11,,1603,26.10,0.06,-10,588,756,407,590,581,659,95
telemetry,18:01:11,,1604,25.16,0.06,-10,964,756,415,641,590,659,95
telemetry,18:01:12,,1604,24.22,0.06,-10,164,756,418,644,587,659,95
telemetry,18:01:12,,1605,25.16,0.00,-10,427,527,367,619,553,659,95
telemetry,18:01:13,,1605,27.03,-1.28,-10,165,503,321,609,553,662,95
telemetry,18:01:13,,1606,26.57,-1.89,-10,257,468,353,577,543,679,95
telemetry,18:01:14,,1606,25.63,-1.34,-10,994,382,382,579,509,661,95
telemetry,18:01:14,,1607,24.69,0.36,-10,835,102,411,502,516,767,95
telemetry,18:01:15,,1607,25.16,-77.19,-10,459,485,699,439,769,658,95
telemetry,18:01:15,,1608,26.10,17.86,-10,536,541,757,761,768,655,95
telemetry,18:01:16,,1608,25.16,-7.43,-10,163,614,720,740,769,653,95
telemetry,18:01:16,,1609,24.69,50.00,-10,681,578,586,770,767,658,95
telemetry,18:01:17,,1609,24.69,-29.75,-10,136,693,442,772,769,696,95
telemetry,18:01:17,,1610,25.16,14.63,-10,459,391,351,771,770,703,95
telemetry,18:01:18,,1610,26.10,62.56,-10,71,265,304,768,770,710,95
telemetry,18:01:18,,1611,25.63,64.14,-10,616,49,319,685,471,950,95
telemetry,18:01:19,,1611,26.10,-14.02,-10,193,51,357,637,323,741,95
telemetry,18:01:19,,1612,26.10,0.60,-10,374,97,357,589,255,666,95
telemetry,18:01:20,,1612,24.69,0.48,-10,591,144,336,671,243,667,95
telemetry,18:01:20,,1613,26.57,-4.57,-10,880,141,318,691,249,651,96
telemetry,18:01:21,,1613,24.69,-7.68,-10,65,383,306,706,297,711,96
telemetry,18:01:21,,1614,25.16,16.76,-10,52,319,336,699,367,676,96
telemetry,18:01:22,,1614,25.63,0.06,-10,640,560,366,722,487,662,96
telemetry,18:01:22,,1615,26.10,0.12,-10,168,754,439,753,543,662,96
telemetry,18:01:23,,1615,25.16,0.12,-10,801,754,428,749,536,663,96
pc_command,18:01:23,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,96
pico_reply,18:01:23,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,96
camera,18:01:24,Camera%20image%20saved%3A%20camera_20260910_180124_414.bmp,0,0.00,NA,0,0,0,0,0,0,NA,96
telemetry,18:01:24,,1616,26.10,0.00,-10,864,752,427,741,522,662,96
telemetry,18:01:24,,1617,26.57,0.18,-10,845,754,434,746,535,663,96
telemetry,18:01:25,,1617,25.16,0.18,-10,421,753,431,747,525,663,96
telemetry,18:01:25,,1618,26.10,0.12,-10,439,754,427,755,537,662,96
telemetry,18:01:26,,1618,25.63,0.06,-10,444,754,441,753,544,663,96
telemetry,18:01:26,,1619,26.10,-1.03,-10,957,661,333,731,516,673,96
telemetry,18:01:27,,1619,25.16,-1.58,-10,61,673,354,733,511,658,96
telemetry,18:01:27,,1620,26.10,1.15,-10,527,651,327,708,319,675,96
telemetry,18:01:28,,1620,25.16,-3.84,-10,441,763,155,702,302,705,96
telemetry,18:01:28,,1621,24.69,-1.21,-10,323,753,245,724,381,653,96
telemetry,18:01:29,,1621,26.10,0.18,-10,549,753,331,717,454,658,96
telemetry,18:01:29,,1622,24.69,0.12,-10,663,752,331,726,406,657,96
telemetry,18:01:30,,1622,26.10,0.24,-10,438,671,317,686,293,657,96
telemetry,18:01:30,,1623,25.16,0.12,-10,20,701,308,741,366,658,99
telemetry,18:01:31,,1623,25.16,0.12,-10,323,759,370,742,459,657,99
telemetry,18:01:31,,1624,25.16,0.06,-10,458,761,507,751,473,657,99
telemetry,18:01:32,,1624,25.16,0.24,-10,864,761,450,750,477,657,99
pc_command,18:01:32,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,99
pico_reply,18:01:32,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,99
camera,18:01:33,Camera%20image%20saved%3A%20camera_20260910_180133_844.bmp,0,0.00,NA,0,0,0,0,0,0,NA,99
telemetry,18:01:33,,1626,25.16,0.12,-10,576,761,424,752,473,657,99
telemetry,18:01:34,,1626,26.10,0.06,-10,357,761,413,748,463,657,99
telemetry,18:01:34,,1627,26.57,0.12,-10,233,761,421,753,467,656,99
telemetry,18:01:35,,1627,25.16,0.06,-10,69,761,420,748,470,658,99
telemetry,18:01:35,,1628,27.03,0.00,-10,342,761,414,752,465,657,99
telemetry,18:01:36,,1628,25.16,0.06,-10,465,761,426,750,477,657,99
telemetry,18:01:36,,1629,26.10,0.12,-10,728,761,412,750,464,657,99
telemetry,18:01:37,,1629,25.63,0.06,-10,680,761,427,752,473,657,99
telemetry,18:01:37,,1630,24.69,0.12,-10,154,760,382,742,454,657,99
telemetry,18:01:38,,1630,25.63,0.24,-10,4,758,400,748,456,654,99
telemetry,18:01:38,,1631,25.63,-20.12,-10,397,759,431,723,418,649,99
telemetry,18:01:39,,1631,25.63,0.73,-10,615,760,440,702,380,661,99
telemetry,18:01:39,,1632,26.57,0.48,-10,506,761,472,700,361,662,99
telemetry,18:01:40,,1632,26.10,0.18,-10,207,761,451,688,363,674,99
pc_command,18:01:40,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,99
pico_reply,18:01:40,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,99
camera,18:01:41,Camera%20image%20saved%3A%20camera_20260910_180141_830.bmp,0,0.00,NA,0,0,0,0,0,0,NA,99
telemetry,18:01:41,,1634,25.63,0.00,-10,24,761,459,697,380,691,99
telemetry,18:01:42,,1634,25.16,0.30,-10,675,761,452,693,370,680,99
telemetry,18:01:42,,1635,27.50,0.12,-10,574,761,454,703,362,660,99
telemetry,18:01:43,,1635,27.03,0.12,-10,716,760,440,695,342,657,99
telemetry,18:01:43,,1636,26.10,0.06,-10,101,760,457,706,353,656,99
telemetry,18:01:44,,1636,24.69,0.30,-10,367,761,468,704,350,656,99
telemetry,18:01:44,,1637,24.22,0.12,-10,643,761,479,709,360,656,99
telemetry,18:01:45,,1637,26.10,0.18,-10,634,731,383,700,325,656,99
telemetry,18:01:45,,1638,26.10,-4.08,-10,498,118,250,748,312,643,99
telemetry,18:01:46,,1638,26.57,-10.00,-10,725,271,176,556,358,687,99
telemetry,18:01:46,,1639,25.16,-2.68,-10,345,221,122,427,382,802,99
telemetry,18:01:47,,1639,25.16,0.00,-10,31,767,584,471,553,658,99
telemetry,18:01:47,,1640,25.63,0.18,-10,837,767,524,458,540,657,99
telemetry,18:01:48,,1640,26.57,0.06,-10,357,767,520,458,542,658,99
telemetry,18:01:48,,1641,25.16,0.06,-10,143,767,532,467,549,658,99
pc_command,18:01:49,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,99
pico_reply,18:01:49,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,99
camera,18:01:50,Camera%20image%20saved%3A%20camera_20260910_180150_248.bmp,0,0.00,NA,0,0,0,0,0,0,NA,99
telemetry,18:01:50,,1642,26.10,0.12,-10,635,767,517,454,537,658,99
telemetry,18:01:50,,1643,25.16,0.00,-10,961,767,532,469,549,658,99
telemetry,18:01:51,,1643,25.63,0.18,-10,386,767,516,450,531,658,99
telemetry,18:01:51,,1644,25.63,0.00,-10,805,767,537,462,546,657,99
telemetry,18:01:52,,1644,26.10,0.06,-10,403,767,494,451,535,657,99
telemetry,18:01:52,,1645,26.57,0.06,-10,742,764,470,445,503,658,99
telemetry,18:01:53,,1645,25.63,0.06,-10,385,764,475,442,450,658,99
telemetry,18:01:53,,1646,25.16,-10.54,-10,638,763,365,445,496,656,99
telemetry,18:01:54,,1646,25.63,-4.20,-10,580,753,391,454,354,655,99
telemetry,18:01:54,,1647,25.63,-1.03,-10,332,757,93,438,266,649,99
telemetry,18:01:55,,1647,25.16,-1.58,-10,398,752,160,452,262,718,99
telemetry,18:01:55,,1648,26.10,0.73,-10,216,752,82,429,203,811,99
telemetry,18:01:56,,1648,26.10,0.30,-10,355,754,83,435,204,787,99
telemetry,18:01:56,,1649,26.10,0.30,-10,258,755,81,454,192,803,99
telemetry,18:01:57,,1649,24.69,9.69,-10,397,761,95,458,179,753,99
telemetry,18:01:57,,1650,25.16,4.32,-10,860,778,81,572,155,709,99
telemetry,18:01:58,,1650,26.57,-2.01,-10,678,764,111,578,146,890,99
telemetry,18:01:58,,1651,25.63,0.60,-10,734,764,192,554,140,879,99
telemetry,18:01:59,,1651,26.10,1.21,-10,525,753,79,703,162,719,99
telemetry,18:01:59,,1652,25.63,70.79,-10,670,759,358,772,646,747,99
telemetry,18:02:00,,1652,26.10,116.40,-10,77,734,704,768,767,719,99
telemetry,18:02:00,,1653,26.10,-11.70,-10,145,753,728,769,767,694,99
telemetry,18:02:01,,1653,26.10,40.91,-10,523,665,768,769,768,691,99
telemetry,18:02:01,,1654,26.57,-23.10,-10,522,760,758,767,768,683,99
telemetry,18:02:02,,1654,25.63,-20.67,-10,858,758,761,769,768,677,99
telemetry,18:02:02,,1655,27.97,-5.48,-10,639,754,762,769,768,673,99
telemetry,18:02:03,,1655,26.10,0.18,-10,527,761,770,769,768,673,99
telemetry,18:02:03,,1656,25.16,0.00,-10,441,765,770,769,768,673,99
telemetry,18:02:04,,1656,25.16,0.06,-10,17,765,770,769,768,674,99
telemetry,18:02:04,,1657,26.10,0.00,-10,817,765,770,769,768,674,99
pc_command,18:02:04,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,99
pico_reply,18:02:05,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,99
camera,18:02:06,Camera%20image%20saved%3A%20camera_20260910_180206_126.bmp,0,0.00,NA,0,0,0,0,0,0,NA,99
telemetry,18:02:06,,1658,25.16,0.06,-10,152,764,770,769,767,672,99
telemetry,18:02:06,,1659,25.16,0.06,-10,794,765,770,769,768,673,99
telemetry,18:02:07,,1659,26.10,0.06,-10,754,765,770,769,768,673,95
telemetry,18:02:07,,1660,25.63,0.06,-10,693,765,771,769,767,674,95
telemetry,18:02:08,,1660,26.57,0.00,-10,344,765,770,769,767,674,95
telemetry,18:02:08,,1661,26.10,0.12,-10,485,765,770,769,767,673,95
telemetry,18:02:09,,1661,25.63,0.12,-10,829,765,771,769,768,673,95
telemetry,18:02:09,,1662,26.10,0.12,-10,740,763,770,769,767,674,95
telemetry,18:02:10,,1662,24.69,0.06,-10,411,765,770,769,768,673,95
telemetry,18:02:10,,1663,26.10,0.06,-10,621,765,770,769,767,673,95
telemetry,18:02:11,,1663,25.16,0.06,-10,608,765,770,769,768,673,95
telemetry,18:02:11,,1664,24.69,0.12,-10,997,765,770,769,768,673,95
telemetry,18:02:12,,1664,26.10,0.06,-10,507,764,770,769,767,673,95
telemetry,18:02:12,,1665,26.57,0.00,-10,354,765,770,769,767,673,95
telemetry,18:02:13,,1665,26.57,0.12,-10,163,765,770,769,767,673,95
telemetry,18:02:13,,1666,26.10,0.12,-10,507,765,770,769,767,674,95
telemetry,18:02:14,,1666,24.69,0.18,-10,297,765,770,769,767,673,95
telemetry,18:02:14,,1667,25.63,0.12,-10,406,765,770,769,767,673,95
telemetry,18:02:15,,1667,26.10,0.06,-10,474,765,770,769,768,674,95
telemetry,18:02:15,,1668,25.16,0.12,-10,105,764,770,769,767,673,95
telemetry,18:02:16,,1668,26.10,0.06,-10,788,762,770,769,767,673,95
telemetry,18:02:16,,1669,25.16,0.06,-10,655,762,770,769,767,673,95
telemetry,18:02:17,,1669,26.10,0.00,-10,876,759,770,769,768,673,95
telemetry,18:02:17,,1670,26.10,0.06,-10,932,762,769,769,767,674,95
telemetry,18:02:18,,1670,25.16,0.00,-10,69,762,769,769,767,673,95
telemetry,18:02:18,,1671,25.16,0.18,-10,682,759,768,760,765,675,95
telemetry,18:02:19,,1671,25.63,0.24,-10,256,760,767,745,765,675,95
telemetry,18:02:19,,1672,25.16,0.00,-10,382,760,768,763,765,675,95
telemetry,18:02:20,,1672,24.22,0.06,-10,900,752,770,769,767,673,95
telemetry,18:02:20,,1673,25.16,0.12,-10,16,765,770,769,768,673,95
telemetry,18:02:21,,1673,26.10,0.12,-10,482,765,770,769,767,674,95
pc_command,18:02:21,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,95
pico_reply,18:02:21,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,95
camera,18:02:22,Camera%20image%20saved%3A%20camera_20260910_180222_528.bmp,0,0.00,NA,0,0,0,0,0,0,NA,95
telemetry,18:02:22,,1674,26.57,0.12,-10,592,765,770,769,768,673,95
telemetry,18:02:22,,1675,26.10,0.06,-10,522,765,770,769,768,673,95
telemetry,18:02:23,,1676,26.10,0.12,-10,179,765,770,769,768,673,95
telemetry,18:02:24,,1676,26.57,0.12,-10,648,764,770,769,767,674,95
telemetry,18:02:24,,1677,25.63,0.06,-10,592,764,770,769,767,674,95
telemetry,18:02:25,,1677,26.10,0.12,-10,575,764,770,769,767,673,95
telemetry,18:02:25,,1678,26.57,0.06,-10,559,764,770,769,768,673,95
telemetry,18:02:26,,1678,26.57,0.06,-10,118,762,770,769,767,674,95
telemetry,18:02:26,,1679,25.16,0.06,-10,205,763,768,769,767,673,95
telemetry,18:02:27,,1679,26.10,0.12,-10,339,760,769,769,764,674,95
telemetry,18:02:27,,1680,26.10,0.12,-10,657,761,769,769,766,673,95
telemetry,18:02:28,,1680,27.50,0.06,-10,88,764,770,769,768,674,95
telemetry,18:02:28,,1681,26.10,0.06,-10,40,764,770,769,767,674,95
pc_command,18:02:28,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,95
pico_reply,18:02:28,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,95
camera,18:02:29,Camera%20image%20saved%3A%20camera_20260910_180229_917.bmp,0,0.00,NA,0,0,0,0,0,0,NA,95
telemetry,18:02:29,,1682,26.10,0.06,-10,306,764,770,769,767,674,95
telemetry,18:02:30,,1682,26.10,0.06,-10,206,764,770,769,768,674,95
telemetry,18:02:30,,1683,27.50,0.06,-10,380,764,770,769,767,674,95
telemetry,18:02:31,,1683,26.10,0.00,-10,177,765,771,769,768,674,95
telemetry,18:02:31,,1684,25.63,0.12,-10,243,764,770,769,767,673,95
telemetry,18:02:32,,1684,26.57,0.06,-10,815,765,770,769,767,673,95
telemetry,18:02:32,,1685,26.10,0.06,-10,855,764,770,769,767,673,95
telemetry,18:02:33,,1685,25.16,0.00,-10,691,762,769,769,767,674,95
telemetry,18:02:33,,1686,26.10,0.12,-10,655,763,768,767,767,674,95
telemetry,18:02:34,,1686,27.50,0.12,-10,783,764,769,769,767,674,95
telemetry,18:02:34,,1687,24.69,0.06,-10,585,764,770,769,767,674,95
telemetry,18:02:35,,1687,26.10,0.12,-10,137,764,770,769,767,673,95
telemetry,18:02:35,,1688,26.10,0.06,-10,454,764,770,769,767,673,95
telemetry,18:02:36,,1688,26.10,0.12,-10,305,764,770,769,768,673,95
telemetry,18:02:36,,1689,25.16,0.12,-10,131,764,770,769,767,674,95
telemetry,18:02:37,,1689,26.10,0.06,-10,554,764,770,769,767,674,95
telemetry,18:02:37,,1690,25.16,0.12,-10,605,764,770,769,767,673,95
telemetry,18:02:38,,1690,26.10,0.06,-10,730,764,770,769,767,673,95
telemetry,18:02:39,,1691,26.10,0.06,-10,166,765,770,769,767,673,95
telemetry,18:02:39,,1692,26.10,0.12,-10,32,764,770,769,767,673,95
telemetry,18:02:40,,1692,25.63,0.06,-10,633,765,770,769,767,673,95
telemetry,18:02:40,,1693,26.10,0.12,-10,353,763,770,769,767,673,95
telemetry,18:02:41,,1693,26.10,0.00,-10,57,764,770,769,768,674,95
telemetry,18:02:41,,1694,26.10,0.12,-10,340,764,770,769,767,673,95
telemetry,18:02:42,,1694,25.16,0.12,-10,177,764,770,769,767,674,95
telemetry,18:02:42,,1695,26.10,0.06,-10,812,764,770,769,767,674,95
telemetry,18:02:43,,1695,26.57,0.06,-10,139,764,770,769,767,673,95
telemetry,18:02:43,,1696,26.10,0.06,-10,907,764,770,769,767,673,95
telemetry,18:02:44,,1696,26.10,0.18,-10,736,764,770,769,767,673,95
telemetry,18:02:44,,1697,26.10,0.12,-10,193,764,770,769,767,673,97
telemetry,18:02:45,,1697,26.10,0.06,-10,283,765,770,769,767,673,97
telemetry,18:02:45,,1698,26.57,0.12,-10,148,764,770,769,767,673,97
telemetry,18:02:46,,1698,26.10,0.12,-10,565,760,769,769,767,673,97
telemetry,18:02:46,,1699,25.16,0.00,-10,989,763,770,769,767,673,97
telemetry,18:02:47,,1699,25.63,0.12,-10,884,764,770,769,767,674,97
telemetry,18:02:47,,1700,26.57,0.12,-10,603,764,770,769,767,673,97
telemetry,18:02:48,,1700,26.10,0.06,-10,217,764,770,769,767,673,97
telemetry,18:02:48,,1701,25.63,0.06,-10,446,763,769,769,767,673,97
telemetry,18:02:49,,1701,26.10,0.06,-10,359,765,768,766,767,673,97
telemetry,18:02:49,,1702,26.57,0.06,-10,784,765,768,769,767,673,97
telemetry,18:02:50,,1702,26.10,0.06,-10,590,764,768,765,767,673,97
telemetry,18:02:50,,1703,26.57,0.06,-10,823,765,771,769,768,673,97
telemetry,18:02:51,,1703,26.10,0.00,-10,655,765,770,769,767,673,97
telemetry,18:02:51,,1704,26.10,0.12,-10,585,765,771,769,768,673,97
pc_command,18:02:51,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
pico_reply,18:02:51,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
camera,18:02:52,Camera%20image%20saved%3A%20camera_20260910_180252_705.bmp,0,0.00,NA,0,0,0,0,0,0,NA,97
telemetry,18:02:52,,1705,27.03,0.06,-10,884,765,771,769,768,673,97
telemetry,18:02:53,,1705,25.63,0.06,-10,559,765,770,769,768,674,97
telemetry,18:02:53,,1706,26.10,0.12,-10,991,763,770,769,767,673,97
telemetry,18:02:54,,1706,26.10,0.12,-10,495,763,770,769,767,674,97
telemetry,18:02:54,,1707,26.10,0.12,-10,440,765,771,769,768,673,97
telemetry,18:02:55,,1707,25.63,0.12,-10,761,764,771,769,767,673,97
telemetry,18:02:55,,1708,25.63,0.06,-10,349,765,771,769,768,674,97
telemetry,18:02:56,,1708,26.10,0.12,-10,825,764,771,769,767,674,97
telemetry,18:02:56,,1709,25.16,0.00,-10,893,765,771,769,768,673,97
pc_command,18:02:56,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
pico_reply,18:02:56,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
camera,18:02:57,Camera%20image%20saved%3A%20camera_20260910_180257_803.bmp,0,0.00,NA,0,0,0,0,0,0,NA,97
telemetry,18:02:57,,1710,26.57,0.06,-10,640,765,771,769,768,673,97
telemetry,18:02:58,,1710,25.63,0.12,-10,695,764,770,769,767,673,97
telemetry,18:02:58,,1711,26.10,0.06,-10,29,764,770,769,768,673,97
telemetry,18:02:59,,1711,25.16,0.06,-10,553,764,771,769,767,673,97
telemetry,18:02:59,,1712,26.10,0.06,-10,385,765,771,769,767,673,97
telemetry,18:03:00,,1712,26.10,0.12,-10,915,764,771,769,768,674,97
telemetry,18:03:00,,1713,26.10,0.12,-10,637,765,770,769,768,674,97
telemetry,18:03:01,,1713,26.57,0.06,-10,797,764,771,769,767,673,97
pc_command,18:03:01,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
pico_reply,18:03:01,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
camera,18:03:02,Camera%20image%20saved%3A%20camera_20260910_180302_632.bmp,0,0.00,NA,0,0,0,0,0,0,NA,97
telemetry,18:03:02,,1715,26.10,0.12,-10,620,764,770,769,767,674,97
telemetry,18:03:03,,1715,26.57,0.12,-10,669,764,771,769,768,673,97
telemetry,18:03:03,,1716,27.50,0.06,-10,579,763,770,769,768,673,97
telemetry,18:03:04,,1716,26.57,0.00,-10,138,764,770,769,768,673,97
telemetry,18:03:04,,1717,26.10,0.06,-10,968,763,770,769,768,673,97
telemetry,18:03:05,,1717,26.57,0.12,-10,277,764,770,769,768,674,97
