type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,gyro_z_angle_deg,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,13:00:16,,61,27.03,0.01,18.48,0,908,764,764,771,771,763,91
telemetry,13:00:16,,62,27.50,0.05,18.48,0,514,764,764,771,771,761,91
telemetry,13:00:17,,62,27.50,0.02,18.48,0,597,764,763,771,771,732,91
telemetry,13:00:17,,63,27.50,0.04,18.49,0,651,764,764,771,771,813,91
telemetry,13:00:18,,63,27.03,0.05,18.49,0,781,765,763,771,771,883,91
telemetry,13:00:18,,64,27.03,0.02,18.49,0,609,764,763,771,771,961,91
telemetry,13:00:19,,64,27.50,0.06,18.49,0,156,763,763,771,771,980,91
telemetry,13:00:19,,65,27.03,0.02,18.49,0,479,763,763,771,771,983,91
telemetry,13:00:20,,65,27.03,0.07,18.49,0,190,764,764,771,771,966,91
telemetry,13:00:20,,66,27.03,0.03,18.49,0,158,764,764,771,771,962,91
telemetry,13:00:21,,66,27.50,0.01,18.49,0,974,764,764,771,771,931,91
telemetry,13:00:21,,67,24.69,0.06,18.49,0,663,764,764,771,771,823,91
telemetry,13:00:22,,67,27.03,0.02,18.49,0,440,764,764,771,771,823,91
telemetry,13:00:22,,68,27.03,0.03,18.49,0,514,764,764,771,771,819,91
telemetry,13:00:23,,68,27.50,0.05,18.49,0,258,764,764,771,771,817,91
telemetry,13:00:23,,69,27.03,0.02,18.48,0,320,764,764,771,771,815,91
telemetry,13:00:24,,69,27.50,0.01,18.48,0,539,764,764,771,771,787,91
telemetry,13:00:24,,70,27.50,0.07,18.48,0,121,764,764,770,771,721,91
telemetry,13:00:25,,70,27.50,0.03,18.47,0,454,765,764,771,771,595,91
telemetry,13:00:25,,71,27.50,0.01,18.47,0,941,764,764,771,771,535,91
telemetry,13:00:26,,71,27.50,0.10,18.47,0,476,764,764,770,771,618,91
telemetry,13:00:26,,72,26.10,0.02,18.48,0,184,764,764,770,771,698,91
telemetry,13:00:27,,72,27.03,0.03,18.48,0,435,764,764,771,771,640,91
telemetry,13:00:27,,73,27.03,0.01,18.47,0,828,764,764,771,771,635,91
telemetry,13:00:28,,73,27.03,0.02,18.48,0,296,763,763,770,771,681,91
telemetry,13:00:28,,74,27.03,0.01,18.48,0,336,764,762,771,771,672,91
telemetry,13:00:29,,74,27.50,0.02,18.48,0,65,764,762,771,771,729,91
telemetry,13:00:29,,75,27.03,0.03,18.48,0,101,765,764,770,771,730,91
telemetry,13:00:30,,75,27.50,0.09,18.48,0,719,764,763,771,771,730,91
telemetry,13:00:30,,76,26.57,0.04,18.48,0,108,765,764,771,771,775,91
telemetry,13:00:31,,76,27.03,0.01,18.48,0,883,764,764,771,771,775,91
telemetry,13:00:31,,77,27.97,0.02,18.48,0,368,764,764,770,771,735,91
telemetry,13:00:32,,77,27.97,0.00,18.48,0,156,765,765,771,771,793,91
telemetry,13:00:32,,78,29.84,0.03,18.48,0,882,764,764,771,771,853,91
telemetry,13:00:33,,78,26.10,0.00,18.48,0,187,765,764,771,771,966,91
telemetry,13:00:33,,79,27.03,0.05,18.48,0,24,764,764,771,771,984,91
telemetry,13:00:34,,79,27.50,0.04,18.48,0,826,764,764,771,771,971,91
telemetry,13:00:34,,80,27.50,0.01,18.48,0,979,765,764,771,771,956,91
telemetry,13:00:35,,80,27.50,0.05,18.47,0,222,764,764,771,771,950,91
telemetry,13:00:35,,81,27.03,0.02,18.48,0,525,764,764,771,771,923,91
telemetry,13:00:36,,81,27.03,0.03,18.48,0,291,764,764,771,771,913,91
telemetry,13:00:36,,82,27.50,0.02,18.48,0,113,764,764,771,771,949,91
telemetry,13:00:37,,82,26.57,0.00,18.48,0,318,764,763,771,771,948,91
telemetry,13:00:37,,83,27.97,0.01,18.48,0,591,764,763,771,771,947,91
telemetry,13:00:38,,83,27.03,0.00,18.48,0,267,763,762,771,771,910,91
telemetry,13:00:38,,84,27.50,0.13,18.48,0,8,763,763,770,771,841,91
telemetry,13:00:39,,84,27.50,0.04,18.47,0,991,764,766,771,771,718,91
telemetry,13:00:39,,85,26.57,0.02,18.47,0,613,763,765,771,771,579,91
telemetry,13:00:40,,85,27.50,0.03,18.47,0,132,764,763,771,771,576,91
telemetry,13:00:40,,86,27.50,0.03,18.47,0,403,763,761,770,771,668,91
telemetry,13:00:41,,86,27.50,0.00,18.47,0,732,764,761,771,772,691,91
telemetry,13:00:41,,87,29.84,0.03,18.47,0,804,764,760,771,771,638,91
telemetry,13:00:42,,87,27.50,0.01,18.46,0,329,764,762,770,771,631,91
telemetry,13:00:42,,88,29.84,0.03,18.46,0,227,764,761,770,771,605,91
telemetry,13:00:43,,88,27.50,0.04,18.46,0,653,764,762,771,771,603,91
telemetry,13:00:43,,89,27.50,0.02,18.46,0,301,764,763,771,771,575,91
telemetry,13:00:44,,89,27.50,0.01,18.46,0,995,764,763,770,775,576,91
telemetry,13:00:44,,90,27.03,0.03,18.46,0,410,764,764,771,771,575,91
telemetry,13:00:45,,90,27.50,0.02,18.46,0,472,764,764,771,771,658,91
telemetry,13:00:46,,91,27.50,0.00,18.46,0,762,764,764,769,771,782,91
telemetry,13:00:46,,91,29.84,0.02,18.46,0,327,764,762,769,771,749,91
telemetry,13:00:46,,92,27.03,0.02,18.46,0,464,764,763,768,771,871,91
telemetry,13:00:47,,92,27.50,0.01,18.46,0,234,764,764,765,770,973,89
telemetry,13:00:47,,93,27.03,0.00,18.47,0,702,764,764,770,771,989,89
telemetry,13:00:48,,94,27.50,0.01,18.47,0,704,765,765,771,771,989,89
telemetry,13:00:48,,94,27.50,0.01,18.47,0,4,764,764,771,771,983,89
telemetry,13:00:49,,95,26.57,0.02,18.47,0,12,765,765,771,771,978,89
telemetry,13:00:49,,95,27.50,0.02,18.47,0,111,764,764,771,771,973,89
telemetry,13:00:50,,96,27.50,0.02,18.47,0,392,764,764,771,770,970,89
telemetry,13:00:51,,96,27.50,0.04,18.47,0,783,764,764,771,771,966,89
telemetry,13:00:51,,97,27.50,0.00,18.47,0,111,764,763,770,771,961,89
telemetry,13:00:52,,97,27.03,0.02,18.47,0,167,765,763,770,771,958,89
telemetry,13:00:52,,98,27.50,0.01,18.47,0,384,764,763,770,771,948,89
telemetry,13:00:53,,98,27.50,0.01,18.47,0,857,764,763,770,771,945,89
telemetry,13:00:53,,99,27.50,0.01,18.47,0,374,763,763,770,771,842,89
telemetry,13:00:54,,99,27.97,0.00,18.47,0,597,764,763,770,771,757,89
telemetry,13:00:54,,100,27.50,0.01,18.47,0,996,764,763,770,771,560,89
telemetry,13:00:55,,100,27.03,0.02,18.47,0,306,764,763,770,771,527,89
telemetry,13:00:55,,101,27.97,0.03,18.47,0,298,765,764,770,771,617,89
