type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,gyro_z_angle_deg,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,09:33:04,,237,30.31,0.06,NA,0,239,769,771,771,767,986,89
telemetry,09:33:04,,237,30.78,0.06,NA,0,449,769,771,771,768,986,89
telemetry,09:33:05,,238,30.78,0.12,NA,0,215,769,771,771,767,986,89
telemetry,09:33:05,,238,30.78,0.00,NA,0,755,769,771,771,768,986,89
telemetry,09:33:06,,239,31.72,0.12,NA,0,137,769,771,771,767,986,89
telemetry,09:33:06,,239,30.78,0.06,NA,0,295,769,771,771,768,986,89
telemetry,09:33:07,,240,31.72,0.12,NA,0,776,769,771,770,767,986,89
telemetry,09:33:07,,240,30.78,0.06,NA,0,392,769,771,771,767,987,89
telemetry,09:33:08,,241,30.78,0.06,NA,0,783,769,771,771,767,985,89
telemetry,09:33:08,,241,30.31,0.06,NA,0,221,769,771,771,767,986,89
telemetry,09:33:09,,242,32.18,0.18,NA,0,1,770,771,771,767,986,89
telemetry,09:33:09,,242,31.25,0.18,NA,0,426,769,771,771,767,986,89
telemetry,09:33:10,,243,30.78,0.12,NA,0,396,770,771,771,768,987,89
telemetry,09:33:10,,243,30.78,0.12,NA,0,878,769,771,771,767,986,89
telemetry,09:33:11,,244,31.25,0.12,NA,0,677,770,771,771,767,986,89
telemetry,09:33:11,,244,31.25,0.06,NA,0,151,769,771,771,767,986,89
telemetry,09:33:12,,245,30.78,0.12,NA,0,265,769,771,771,767,987,89
telemetry,09:33:12,,245,30.78,0.06,NA,0,363,769,771,771,767,987,89
telemetry,09:33:13,,246,30.78,0.18,NA,0,312,769,771,771,767,986,89
telemetry,09:33:13,,246,31.25,0.06,NA,0,766,769,771,771,767,986,89
telemetry,09:33:14,,247,31.25,0.00,NA,0,252,769,771,771,767,987,89
telemetry,09:33:14,,247,31.72,0.12,NA,0,119,769,771,771,767,986,89
telemetry,09:33:15,,248,31.72,0.06,NA,0,959,769,771,771,767,986,89
telemetry,09:33:15,,248,31.25,0.00,NA,0,331,769,771,771,767,987,89
telemetry,09:33:16,,249,30.78,0.06,NA,0,561,769,771,771,767,987,89
telemetry,09:33:16,,249,31.72,0.18,NA,0,878,769,771,771,766,987,89
telemetry,09:33:17,,250,30.78,0.12,NA,0,992,769,771,771,767,987,89
telemetry,09:33:17,,250,31.72,0.06,NA,0,889,769,771,771,766,986,89
telemetry,09:33:18,,251,30.31,0.12,NA,0,306,769,771,771,766,985,89
telemetry,09:33:18,,251,30.78,0.06,NA,0,171,769,771,771,766,986,90
telemetry,09:33:19,,252,31.72,0.12,NA,0,448,769,771,771,766,986,90
telemetry,09:33:19,,252,31.72,0.06,NA,0,408,769,771,771,766,987,90
telemetry,09:33:20,,253,30.78,0.18,NA,0,473,769,771,771,766,986,90
telemetry,09:33:20,,253,31.25,0.06,NA,0,765,769,771,771,766,986,90
telemetry,09:33:21,,254,31.25,0.06,NA,0,486,769,771,771,766,986,90
telemetry,09:33:21,,254,31.72,0.12,NA,0,675,769,771,771,767,986,90
telemetry,09:33:22,,255,31.25,0.06,NA,0,189,769,771,771,767,986,90
telemetry,09:33:22,,255,31.72,0.12,NA,0,903,769,771,771,766,986,90
telemetry,09:33:23,,256,30.31,0.18,NA,0,310,769,771,771,767,986,90
telemetry,09:33:23,,256,31.25,0.12,NA,0,594,769,771,771,766,986,90
telemetry,09:33:24,,257,31.72,0.06,NA,0,488,769,771,771,766,986,90
telemetry,09:33:24,,257,30.78,0.06,NA,0,123,769,771,771,767,987,90
telemetry,09:33:25,,258,31.25,0.12,NA,0,173,769,771,771,767,986,90
telemetry,09:33:25,,258,30.78,0.00,NA,0,636,769,771,771,767,985,90
telemetry,09:33:26,,259,32.65,0.00,NA,0,723,769,771,771,766,987,90
telemetry,09:33:26,,259,30.78,0.12,NA,0,912,769,771,771,766,986,90
telemetry,09:33:27,,260,31.25,0.06,NA,0,91,769,771,771,766,986,90
telemetry,09:33:27,,260,30.78,0.00,NA,0,274,769,771,771,767,985,90
telemetry,09:33:28,,261,31.25,0.18,NA,0,234,769,771,771,766,986,90
telemetry,09:33:28,,261,31.25,0.12,NA,0,350,769,771,771,766,987,90
telemetry,09:33:29,,262,30.78,0.12,NA,0,323,769,771,771,767,986,90
telemetry,09:33:29,,262,31.25,0.12,NA,0,221,769,771,771,766,985,90
telemetry,09:33:30,,263,31.25,0.06,NA,0,820,769,771,771,767,985,90
telemetry,09:33:30,,263,32.18,0.12,NA,0,915,769,771,771,767,987,90
telemetry,09:33:31,,264,30.78,0.12,NA,0,717,769,771,771,767,986,90
telemetry,09:33:31,,264,30.78,0.12,NA,0,491,769,771,771,767,986,90
telemetry,09:33:32,,265,31.25,0.18,NA,0,848,769,771,771,766,986,90
telemetry,09:33:32,,265,31.72,0.12,NA,0,311,769,771,771,767,986,90
telemetry,09:33:33,,266,30.31,0.12,NA,0,898,769,771,770,766,986,90
telemetry,09:33:33,,266,31.25,0.06,NA,0,418,769,771,771,767,986,90
telemetry,09:33:34,,267,31.72,0.06,NA,0,627,769,771,771,767,986,90
telemetry,09:33:34,,267,31.72,0.06,NA,0,563,769,771,771,767,986,90
telemetry,09:33:35,,268,31.25,0.06,NA,0,73,769,771,771,767,986,90
telemetry,09:33:35,,268,31.25,0.06,NA,0,875,769,771,771,767,986,90
telemetry,09:33:36,,269,30.78,0.06,NA,0,459,769,771,771,767,986,90
telemetry,09:33:36,,269,30.78,0.06,NA,0,793,769,771,771,766,986,90
telemetry,09:33:37,,270,30.78,0.18,NA,0,463,769,771,771,767,985,90
telemetry,09:33:37,,270,31.72,0.00,NA,0,158,769,771,771,767,986,90
telemetry,09:33:38,,271,31.25,0.06,NA,0,183,769,771,771,767,986,90
telemetry,09:33:38,,271,32.18,0.12,NA,0,610,769,771,771,766,986,90
telemetry,09:33:39,,272,31.72,0.12,NA,0,949,769,771,771,767,986,90
telemetry,09:33:39,,272,31.25,0.12,NA,0,216,769,771,771,767,985,90
telemetry,09:33:40,,273,31.25,0.06,NA,0,975,769,771,771,767,987,90
telemetry,09:33:40,,273,31.25,0.12,NA,0,581,769,771,771,767,987,90
telemetry,09:33:41,,274,30.78,0.06,NA,0,159,769,771,771,766,986,90
telemetry,09:33:41,,274,31.72,0.06,NA,0,980,769,771,771,767,986,90
telemetry,09:33:42,,275,31.25,0.12,NA,0,874,769,771,771,767,987,90
telemetry,09:33:42,,275,31.25,0.00,NA,0,98,769,771,771,767,986,90
telemetry,09:33:43,,276,31.72,0.12,NA,0,454,769,771,771,767,986,90
telemetry,09:33:43,,276,31.25,0.06,NA,0,132,769,771,771,767,986,90
telemetry,09:33:44,,277,31.25,0.12,NA,0,469,769,771,771,767,986,90
telemetry,09:33:44,,277,30.78,0.06,NA,0,304,769,771,771,767,986,90
telemetry,09:33:45,,278,31.25,0.12,NA,0,426,770,771,771,767,986,90
telemetry,09:33:45,,278,31.25,0.06,NA,0,607,769,771,771,767,985,90
telemetry,09:33:46,,279,30.78,0.00,NA,0,894,769,771,771,766,986,90
telemetry,09:33:46,,279,31.72,0.12,NA,0,911,769,771,771,767,986,90
telemetry,09:33:47,,280,31.25,0.12,NA,0,953,769,771,771,767,987,90
telemetry,09:33:47,,280,31.72,0.12,NA,0,271,769,771,771,767,986,90
telemetry,09:33:48,,281,31.25,0.12,NA,0,521,769,771,771,767,986,90
telemetry,09:33:48,,281,31.72,0.00,NA,0,604,769,771,771,767,987,90
telemetry,09:33:49,,282,31.25,0.06,NA,0,818,769,771,771,766,986,90
telemetry,09:33:50,,282,31.25,0.06,NA,0,960,769,771,771,767,986,90
telemetry,09:33:50,,283,31.72,0.12,NA,0,150,769,771,771,767,986,90
telemetry,09:33:51,,283,31.72,0.12,NA,0,372,769,771,771,767,986,90
telemetry,09:33:51,,284,31.25,0.00,NA,0,381,769,771,771,767,986,90
telemetry,09:33:52,,284,31.25,0.06,NA,0,688,769,771,771,767,985,90
telemetry,09:33:52,,285,31.25,0.12,NA,0,866,769,771,771,767,986,90
telemetry,09:33:53,,285,31.25,0.12,NA,0,546,490,764,771,766,987,90
telemetry,09:33:53,,286,31.72,10.85,NA,0,964,117,288,772,765,974,90
telemetry,09:33:54,,286,30.78,1.82,NA,0,892,160,757,769,764,991,90
telemetry,09:33:54,,287,31.25,0.00,NA,0,22,128,252,771,768,986,90
telemetry,09:33:55,,287,30.78,0.36,NA,0,985,166,536,771,768,988,90
telemetry,09:33:55,,288,33.12,0.06,NA,0,425,769,771,771,767,990,90
telemetry,09:33:56,,288,31.72,0.06,NA,0,444,766,771,770,768,989,90
telemetry,09:33:56,,289,33.12,0.06,NA,0,119,766,770,770,768,990,90
telemetry,09:33:57,,289,31.25,0.06,NA,0,457,769,771,770,768,990,90
telemetry,09:33:57,,290,31.72,0.12,NA,0,510,769,771,771,768,989,90
telemetry,09:33:58,,290,31.25,0.06,NA,0,846,769,771,771,768,991,90
telemetry,09:33:58,,291,31.25,0.12,NA,0,284,769,771,771,768,991,90
telemetry,09:33:59,,291,31.72,0.06,NA,0,306,769,771,771,768,991,90
telemetry,09:33:59,,292,33.59,0.06,NA,0,629,769,771,771,768,991,90
telemetry,09:34:00,,292,31.72,0.12,NA,0,351,768,771,771,768,991,90
telemetry,09:34:00,,293,30.78,0.12,NA,0,221,768,771,770,768,990,90
telemetry,09:34:01,,294,32.18,0.06,NA,0,847,769,771,771,768,990,90
telemetry,09:34:01,,294,31.72,0.12,NA,0,50,768,770,771,768,990,90
telemetry,09:34:02,,295,31.72,0.12,NA,0,356,769,771,771,768,990,90
telemetry,09:34:02,,295,30.78,0.24,NA,0,243,768,771,771,768,990,90
telemetry,09:34:03,,296,34.06,0.12,NA,0,527,768,771,771,768,991,90
telemetry,09:34:03,,296,31.25,0.06,NA,0,711,768,771,771,768,990,90
telemetry,09:34:04,,297,31.72,0.06,NA,0,853,767,771,771,768,992,90
telemetry,09:34:04,,297,30.78,0.12,NA,0,785,766,770,771,768,990,90
telemetry,09:34:05,,298,30.31,0.12,NA,0,140,768,771,771,768,990,90
telemetry,09:34:05,,298,31.72,0.12,NA,0,15,769,771,771,768,991,90
telemetry,09:34:06,,299,30.78,0.06,NA,0,674,769,771,771,768,989,90
telemetry,09:34:06,,299,30.78,0.06,NA,0,786,769,771,771,768,991,90
telemetry,09:34:07,,300,30.78,0.12,NA,0,36,769,771,771,768,990,90
telemetry,09:34:07,,300,31.25,0.12,NA,0,702,769,771,771,768,991,90
telemetry,09:34:08,,301,30.78,0.06,NA,0,502,769,771,771,768,991,90
telemetry,09:34:08,,301,31.25,0.12,NA,0,637,769,771,771,768,990,90
telemetry,09:34:09,,302,30.78,0.06,NA,0,793,769,771,771,768,991,90
telemetry,09:34:09,,302,30.78,0.06,NA,0,412,769,771,771,768,991,90
telemetry,09:34:10,,303,31.25,0.12,NA,0,945,769,771,771,768,990,90
telemetry,09:34:10,,303,31.25,0.00,NA,0,401,769,771,771,768,991,90
telemetry,09:34:11,,304,31.72,0.06,NA,0,873,769,771,771,768,991,90
telemetry,09:34:11,,304,31.72,0.12,NA,0,252,769,771,771,768,991,90
telemetry,09:34:12,,305,31.72,0.06,NA,0,267,769,771,771,768,991,92
telemetry,09:34:12,,305,31.72,0.06,NA,0,301,769,771,771,768,990,92
telemetry,09:34:13,,306,30.78,0.00,NA,0,115,769,771,771,768,990,92
telemetry,09:34:13,,306,30.78,0.06,NA,0,76,769,771,771,768,991,92
telemetry,09:34:14,,307,30.78,0.00,NA,0,394,769,771,771,768,991,92
telemetry,09:34:14,,307,31.25,0.18,NA,0,549,769,771,771,768,991,92
telemetry,09:34:15,,308,30.78,0.06,NA,0,241,769,771,771,768,990,92
telemetry,09:34:15,,308,31.72,0.12,NA,0,408,769,771,771,768,991,92
telemetry,09:34:16,,309,31.25,0.00,NA,0,129,769,771,771,768,991,92
telemetry,09:34:16,,309,31.25,0.06,NA,0,583,768,771,771,768,991,92
telemetry,09:34:17,,310,31.25,0.06,NA,0,628,769,771,771,768,991,92
telemetry,09:34:17,,310,31.25,0.06,NA,0,683,769,771,771,768,991,92
telemetry,09:34:18,,311,31.25,0.06,NA,0,418,768,771,771,768,990,92
telemetry,09:34:18,,311,31.72,0.06,NA,0,741,769,771,771,768,991,92
telemetry,09:34:19,,312,33.59,0.06,NA,0,91,769,771,771,768,991,92
telemetry,09:34:19,,312,31.72,0.18,NA,0,18,769,771,771,768,991,92
telemetry,09:34:20,,313,31.72,0.06,NA,0,590,769,771,770,768,991,92
telemetry,09:34:20,,313,30.78,0.06,NA,0,848,769,771,771,768,991,92
telemetry,09:34:21,,314,31.72,0.00,NA,0,385,769,771,771,768,989,92
telemetry,09:34:21,,314,31.72,0.18,NA,0,852,769,771,771,768,991,92
telemetry,09:34:22,,315,31.25,0.12,NA,0,161,769,771,771,768,991,92
telemetry,09:34:22,,315,30.78,0.06,NA,0,815,769,771,771,768,992,92
telemetry,09:34:23,,316,31.72,0.06,NA,0,363,769,771,771,768,990,92
telemetry,09:34:23,,316,31.72,0.12,NA,0,440,769,771,771,768,991,92
telemetry,09:34:24,,317,31.25,0.12,NA,0,869,769,771,772,768,991,92
telemetry,09:34:24,,317,30.78,0.06,NA,0,244,769,771,771,768,992,92
telemetry,09:34:25,,318,31.72,0.18,NA,0,310,769,771,771,768,991,92
telemetry,09:34:25,,318,31.72,0.12,NA,0,619,769,771,771,768,991,92
telemetry,09:34:26,,319,32.18,0.12,NA,0,170,769,771,771,768,992,92
telemetry,09:34:26,,319,30.78,0.06,NA,0,39,769,771,771,768,990,92
connection,09:34:27,Pico%20disconnected%3B%20waiting%20for%20reconnection,0,0.00,NA,NA,0,0,0,0,0,0,NA,NA
