type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,gyro_z_angle_deg,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,09:48:30,,55,25.63,1.52,1.26,0,905,765,769,767,767,656,92
telemetry,09:48:30,,55,26.10,0.12,1.32,0,755,766,769,767,767,696,92
telemetry,09:48:31,,56,27.03,-4.87,-1.01,0,242,765,769,767,767,605,92
telemetry,09:48:31,,56,26.57,0.12,-1.07,0,39,765,769,767,767,592,92
telemetry,09:48:32,,57,26.10,0.06,-1.10,0,843,766,769,768,767,610,92
telemetry,09:48:32,,57,26.57,0.12,-1.16,0,344,765,769,768,767,610,92
telemetry,09:48:33,,58,25.16,0.12,-1.23,0,33,765,769,768,767,630,92
telemetry,09:48:33,,58,27.03,0.00,-1.23,0,207,765,769,768,767,677,92
telemetry,09:48:34,,59,26.57,0.00,-1.23,0,135,765,769,768,767,711,92
telemetry,09:48:34,,59,27.03,0.18,-1.32,0,49,766,769,768,767,710,92
telemetry,09:48:35,,60,25.63,0.12,-1.38,0,929,766,769,768,767,708,92
telemetry,09:48:35,,60,27.03,0.00,-1.38,0,628,766,769,768,767,678,92
telemetry,09:48:36,,61,27.50,0.67,-1.04,0,337,766,769,768,767,663,92
telemetry,09:48:36,,61,34.99,0.42,-1.26,0,116,766,769,768,767,779,92
telemetry,09:48:37,,62,25.16,0.42,-1.47,0,2,766,769,768,767,786,92
telemetry,09:48:37,,62,26.57,0.24,-1.35,0,502,765,769,768,766,927,92
telemetry,09:48:38,,63,29.84,0.24,-1.23,0,623,766,769,768,766,992,92
telemetry,09:48:38,,63,25.63,0.30,-1.38,0,808,766,769,768,766,988,92
telemetry,09:48:39,,64,25.63,0.06,-1.41,0,970,765,769,768,766,986,92
telemetry,09:48:39,,64,27.03,2.86,0.03,0,17,766,769,768,766,986,92
telemetry,09:48:40,,65,27.50,0.06,0.00,0,205,765,769,768,766,985,92
telemetry,09:48:40,,65,26.10,0.06,0.03,0,581,766,769,768,766,985,92
telemetry,09:48:41,,66,25.63,0.12,0.09,0,995,766,769,768,766,986,92
telemetry,09:48:41,,66,25.16,0.06,0.12,0,346,766,769,768,766,986,92
telemetry,09:48:42,,67,32.65,-1.21,0.36,0,237,765,769,768,766,988,92
telemetry,09:48:42,,68,25.63,0.12,0.43,0,181,766,769,768,766,988,92
telemetry,09:48:43,,68,28.91,0.30,0.58,0,135,766,769,767,765,991,92
telemetry,09:48:43,,69,26.57,0.79,0.98,0,302,766,769,768,766,991,92
telemetry,09:48:44,,69,26.57,0.24,-1.10,0,375,765,769,768,766,950,92
telemetry,09:48:44,,70,27.03,0.12,-1.04,0,639,765,769,768,766,879,92
telemetry,09:48:45,,70,26.57,0.85,0.61,0,802,766,769,768,766,680,92
telemetry,09:48:45,,71,26.57,0.00,0.61,0,306,766,769,768,766,567,92
telemetry,09:48:46,,71,26.10,1.34,0.06,0,967,766,769,768,766,610,92
telemetry,09:48:46,,72,26.57,0.06,0.03,0,521,766,769,768,765,682,92
telemetry,09:48:47,,72,26.10,0.06,0.00,0,84,766,769,768,766,681,92
telemetry,09:48:47,,73,28.44,0.00,0.00,0,171,767,769,768,766,681,92
telemetry,09:48:48,,73,27.03,0.12,0.06,0,495,763,768,768,766,709,92
telemetry,09:48:48,,74,25.63,0.06,0.09,0,25,763,768,768,766,707,92
telemetry,09:48:49,,74,26.57,0.00,0.09,0,535,765,769,768,766,707,92
telemetry,09:48:49,,75,46.70,0.12,0.15,0,568,761,769,768,766,707,92
telemetry,09:48:50,,75,25.63,0.12,0.21,0,134,753,768,767,765,772,92
telemetry,09:48:50,,76,26.57,2.25,0.92,0,755,754,768,763,766,751,92
telemetry,09:48:51,,76,26.10,47.50,24.98,0,556,756,767,764,767,745,92
telemetry,09:48:51,,77,26.10,31.03,40.64,0,847,756,765,766,768,742,92
telemetry,09:48:52,,77,25.63,41.09,61.45,0,881,761,763,766,769,742,92
telemetry,09:48:52,,78,26.10,41.52,82.40,0,249,765,762,766,769,719,92
telemetry,09:48:53,,78,26.57,45.00,105.09,0,668,767,761,764,768,719,92
telemetry,09:48:53,,79,26.10,12.31,111.61,0,212,767,754,762,768,687,92
telemetry,09:48:54,,79,24.69,-2.56,110.32,0,707,767,695,762,769,738,92
telemetry,09:48:54,,80,26.57,-2.25,109.18,0,52,767,741,763,769,740,92
telemetry,09:48:55,,80,26.10,-14.14,101.96,0,309,767,755,763,768,824,92
telemetry,09:48:55,,81,26.57,-55.36,74.03,0,303,766,761,766,768,950,92
telemetry,09:48:56,,81,27.03,-77.92,34.72,0,398,761,765,766,769,988,92
telemetry,09:48:56,,82,26.10,-64.08,2.58,0,179,763,765,763,767,990,92
telemetry,09:48:57,,82,27.03,-98.10,-46.89,0,491,765,766,758,765,988,92
telemetry,09:48:57,,83,26.10,-3.90,-48.86,0,113,767,763,766,763,991,92
telemetry,09:48:58,,83,43.42,0.79,-49.35,0,372,767,765,766,762,990,92
telemetry,09:48:58,,84,26.57,1.09,-48.80,0,232,766,765,766,762,990,92
telemetry,09:48:59,,84,26.10,1.52,-48.03,0,678,766,765,766,762,988,92
telemetry,09:48:59,,85,26.10,-4.93,-50.52,0,224,766,765,766,762,988,92
telemetry,09:49:00,,85,26.57,0.48,-50.28,0,966,766,765,766,762,990,92
telemetry,09:49:00,,86,24.69,2.68,-48.92,0,962,767,766,766,762,986,92
telemetry,09:49:01,,86,26.57,1.21,-48.31,0,320,767,766,766,762,985,92
telemetry,09:49:01,,87,25.63,5.00,-45.79,0,314,767,766,766,762,986,92
telemetry,09:49:02,,87,26.57,154.39,32.08,0,160,761,767,766,767,985,92
telemetry,09:49:02,,88,27.03,21.28,42.81,0,954,760,766,763,769,985,92
telemetry,09:49:03,,88,26.10,0.06,42.78,0,84,761,766,764,769,985,92
telemetry,09:49:03,,89,30.31,-1.15,42.19,0,173,760,766,764,768,986,92
telemetry,09:49:04,,89,27.50,-4.08,40.13,0,440,761,766,764,768,990,92
telemetry,09:49:04,,90,26.10,-4.32,38.13,0,736,760,765,764,768,992,92
telemetry,09:49:05,,90,25.63,-3.65,36.29,0,478,761,763,765,768,887,92
telemetry,09:49:05,,91,24.69,0.48,36.04,0,50,760,762,764,769,742,92
telemetry,09:49:06,,91,26.57,-15.91,28.02,0,416,760,763,764,769,615,92
telemetry,09:49:06,,92,28.91,-65.67,-5.10,0,902,766,767,766,764,560,92
telemetry,09:49:07,,92,26.57,-4.81,-7.53,0,273,767,766,766,761,615,92
telemetry,09:49:07,,93,26.10,0.00,-7.53,0,624,767,767,766,762,614,92
telemetry,09:49:08,,93,25.63,3.10,-5.96,0,36,766,767,766,762,613,92
telemetry,09:49:08,,94,27.03,0.60,-5.65,0,519,767,766,766,763,600,92
telemetry,09:49:09,,94,26.10,0.30,-5.81,0,240,767,767,765,762,599,92
telemetry,09:49:09,,95,27.03,0.73,-5.44,0,92,766,767,765,762,711,92
telemetry,09:49:10,,95,25.63,2.37,-4.24,0,468,766,767,766,763,615,92
telemetry,09:49:10,,96,26.57,5.00,-1.72,0,423,766,767,765,763,693,92
telemetry,09:49:11,,96,27.50,0.48,-1.99,0,693,766,766,766,763,718,92
telemetry,09:49:12,,97,25.63,1.28,-1.35,0,741,766,766,766,763,714,92
telemetry,09:49:12,,97,26.10,2.13,0.27,0,651,766,767,766,762,705,92
telemetry,09:49:13,,98,26.57,4.14,1.72,0,389,766,766,767,763,778,92
telemetry,09:49:13,,98,26.57,9.45,6.49,0,836,766,767,765,764,778,92
telemetry,09:49:14,,99,25.63,-2.80,5.07,0,983,765,766,766,763,776,92
telemetry,09:49:14,,99,26.10,5.85,8.02,0,624,766,766,766,764,777,92
telemetry,09:49:15,,100,27.03,-1.34,7.35,0,166,766,766,766,765,797,92
telemetry,09:49:15,,100,26.10,-6.46,4.09,0,149,766,765,766,765,798,92
telemetry,09:49:16,,101,28.44,-3.23,2.46,0,395,766,765,766,766,798,92
telemetry,09:49:16,,101,26.57,-2.92,0.98,0,127,766,765,766,765,756,92
telemetry,09:49:17,,102,26.10,-5.00,-1.53,0,798,766,765,764,765,754,92
telemetry,09:49:17,,102,27.97,21.34,9.22,0,659,765,765,764,765,842,92
telemetry,09:49:18,,103,25.63,148.17,83.96,0,301,761,766,761,767,942,92
telemetry,09:49:18,,103,26.57,18.29,93.18,0,785,763,764,766,767,992,92
telemetry,09:49:19,,104,27.50,5.30,95.61,0,361,763,763,766,766,985,92
telemetry,09:49:19,,104,26.57,-1.40,94.91,0,953,764,763,766,766,988,92
telemetry,09:49:20,,105,26.57,-1.28,94.26,0,403,763,762,766,766,987,92
telemetry,09:49:20,,105,26.57,1.58,95.06,0,953,764,763,766,766,986,92
telemetry,09:49:21,,106,26.10,1.76,95.95,0,756,763,763,766,766,986,92
telemetry,09:49:21,,106,26.10,2.13,97.03,0,310,764,763,765,767,987,92
telemetry,09:49:22,,107,26.57,0.48,96.78,0,121,764,763,765,767,986,92
telemetry,09:49:22,,107,26.10,0.48,96.54,0,227,764,763,764,767,991,92
telemetry,09:49:23,,108,26.10,-1.76,95.65,0,12,764,763,764,767,949,92
telemetry,09:49:23,,108,28.44,-2.74,94.26,0,662,763,763,764,767,896,92
telemetry,09:49:24,,109,26.10,-7.68,90.57,0,582,764,763,765,767,880,92
telemetry,09:49:24,,109,27.03,-2.01,89.56,0,120,764,763,765,767,872,92
telemetry,09:49:25,,110,27.03,-3.10,87.99,0,3,764,763,766,768,885,92
telemetry,09:49:25,,110,26.10,-75.42,49.91,0,191,762,764,765,768,897,92
telemetry,09:49:26,,111,27.03,-127.43,-14.36,0,701,764,767,756,765,835,92
telemetry,09:49:26,,111,28.91,-19.20,-24.04,0,586,765,765,752,764,842,92
telemetry,09:49:27,,112,26.10,0.12,-23.98,0,914,766,765,758,764,869,92
telemetry,09:49:27,,112,26.57,1.70,-23.12,0,756,766,766,762,764,867,92
telemetry,09:49:28,,113,27.03,0.24,-23.24,0,182,766,765,760,764,867,92
telemetry,09:49:28,,113,26.57,-23.10,-34.90,0,372,766,766,680,761,666,92
telemetry,09:49:29,,114,26.57,0.18,-34.81,0,980,767,769,768,760,530,92
telemetry,09:49:29,,114,26.10,0.36,-34.99,0,758,768,769,768,765,656,92
telemetry,09:49:30,,115,26.10,0.97,-35.48,0,68,768,769,768,764,657,92
telemetry,09:49:30,,115,26.10,0.12,-35.48,0,11,767,769,768,764,600,92
telemetry,09:49:31,,116,26.57,0.06,-35.52,0,447,767,769,768,764,688,92
telemetry,09:49:31,,116,25.63,0.00,-35.52,0,710,767,769,768,765,687,92
telemetry,09:49:32,,117,26.10,0.06,-35.58,0,624,768,769,768,764,676,92
telemetry,09:49:32,,117,26.57,0.06,-35.61,0,639,767,769,768,764,675,92
telemetry,09:49:33,,118,26.10,0.06,-35.64,0,748,767,769,768,764,674,92
telemetry,09:49:33,,118,26.10,0.12,-35.70,0,714,767,769,768,764,670,92
telemetry,09:49:34,,119,26.57,0.12,-35.76,0,15,767,769,767,764,669,92
telemetry,09:49:34,,119,27.03,0.06,-35.79,0,321,767,769,768,764,669,92
telemetry,09:49:35,,120,32.65,0.06,-35.82,0,3,767,769,768,764,668,92
telemetry,09:49:35,,120,27.03,0.12,-35.88,0,449,767,769,768,765,667,92
telemetry,09:49:36,,121,27.03,0.06,-35.92,0,877,767,769,768,764,667,92
telemetry,09:49:36,,121,26.57,0.54,-36.19,0,768,768,769,768,764,717,92
telemetry,09:49:37,,122,26.57,0.60,-35.88,0,34,768,769,768,764,804,92
telemetry,09:49:37,,122,28.91,0.54,-35.61,0,442,767,769,768,764,930,92
telemetry,09:49:38,,123,26.57,0.18,-35.52,0,839,767,769,768,765,992,92
telemetry,09:49:38,,124,26.10,0.67,-35.85,0,508,767,769,768,764,987,92
telemetry,09:49:39,,124,26.10,0.12,-35.92,0,345,768,769,768,764,990,92
telemetry,09:49:39,,125,25.16,0.00,-35.92,0,809,768,769,768,764,990,92
telemetry,09:49:40,,125,26.57,0.30,-36.07,0,497,766,769,768,764,991,92
telemetry,09:49:40,,126,27.03,0.06,-36.10,0,88,766,769,768,764,987,92
telemetry,09:49:41,,126,26.10,0.12,-36.16,0,608,766,769,768,762,990,92
telemetry,09:49:41,,127,27.03,0.12,-36.22,0,927,765,769,768,760,991,92
telemetry,09:49:42,,127,27.03,0.12,-36.28,0,852,765,769,768,760,991,92
telemetry,09:49:42,,128,31.25,0.06,-36.32,0,249,766,769,768,764,992,92
telemetry,09:49:43,,128,28.44,0.06,-36.35,0,448,767,769,769,764,989,92
telemetry,09:49:43,,129,26.10,0.12,-36.28,0,667,767,769,768,764,991,92
telemetry,09:49:44,,129,26.57,0.06,-36.32,0,785,767,769,768,764,992,92
telemetry,09:49:44,,130,27.50,0.00,-36.32,0,398,767,769,767,764,992,92
telemetry,09:49:45,,130,26.10,-1.40,-37.02,0,401,768,769,768,764,987,92
telemetry,09:49:45,,131,26.57,0.54,-37.30,0,840,768,769,767,764,862,92
telemetry,09:49:46,,131,26.57,0.18,-37.39,0,684,767,769,767,764,704,92
telemetry,09:49:46,,132,26.10,0.48,-37.15,0,536,767,769,767,765,575,92
telemetry,09:49:47,,132,26.57,0.06,-37.18,0,628,767,769,767,764,621,92
telemetry,09:49:47,,133,26.10,0.06,-37.15,0,634,767,769,768,765,714,92
telemetry,09:49:48,,133,26.10,0.30,-37.30,0,799,767,769,768,765,644,92
telemetry,09:49:48,,134,26.57,0.12,-37.36,0,334,767,769,768,765,639,92
telemetry,09:49:49,,134,26.10,0.12,-37.42,0,376,768,769,768,764,607,92
telemetry,09:49:49,,135,27.50,0.12,-37.48,0,991,767,769,768,764,607,92
telemetry,09:49:50,,135,26.57,0.12,-37.55,0,599,767,769,768,765,606,92
telemetry,09:49:50,,136,26.57,0.06,-37.58,0,390,767,769,768,764,588,92
telemetry,09:49:51,,136,27.03,0.12,-37.64,0,974,768,769,768,765,587,92
telemetry,09:49:51,,137,26.10,0.06,-37.67,0,819,767,769,768,764,586,92
telemetry,09:49:52,,137,27.50,0.12,-37.73,0,481,767,769,768,764,585,92
telemetry,09:49:52,,138,26.57,0.12,-37.79,0,635,767,769,768,765,585,92
telemetry,09:49:53,,138,26.10,0.12,-37.85,0,142,767,769,768,765,604,92
telemetry,09:49:53,,139,27.03,0.12,-37.79,0,355,767,769,768,765,659,92
telemetry,09:49:54,,139,26.10,0.18,-37.82,0,357,767,769,768,764,678,92
telemetry,09:49:54,,140,26.57,0.30,-37.98,0,731,767,769,768,764,751,92
telemetry,09:49:55,,140,24.22,0.48,-38.22,0,761,767,769,767,762,912,92
telemetry,09:49:55,,141,26.10,0.24,-38.35,0,677,767,769,766,763,972,92
telemetry,09:49:56,,141,27.03,0.18,-38.44,0,206,767,769,766,762,989,92
telemetry,09:49:56,,142,27.97,0.06,-38.47,0,792,767,769,765,763,987,92
telemetry,09:49:57,,142,26.10,0.06,-38.50,0,969,767,768,764,764,986,92
telemetry,09:49:57,,143,26.57,0.12,-38.56,0,313,767,769,765,764,986,92
telemetry,09:49:58,,143,26.57,0.36,-38.75,0,236,767,769,765,764,989,92
telemetry,09:49:58,,144,26.57,0.06,-38.78,0,449,767,769,766,763,987,92
telemetry,09:49:59,,144,47.17,0.12,-38.84,0,914,763,766,766,651,987,92
telemetry,09:49:59,,145,26.57,0.12,-38.90,0,67,766,768,765,755,987,92
telemetry,09:50:00,,145,26.57,0.06,-38.93,0,224,767,769,764,763,987,92
telemetry,09:50:00,,146,28.91,0.06,-38.96,0,797,767,769,764,764,989,92
telemetry,09:50:01,,146,26.10,0.42,-38.75,0,672,764,767,764,718,991,92
telemetry,09:50:01,,147,26.57,-4.87,-41.21,0,623,765,765,764,752,994,90
telemetry,09:50:02,,147,26.10,1.34,-40.53,0,262,765,766,764,680,915,90
telemetry,09:50:02,,148,26.57,0.91,-40.07,0,796,766,766,765,684,768,90
telemetry,09:50:03,,148,26.57,-244.75,-163.52,0,145,765,757,762,762,603,90
telemetry,09:50:03,,149,27.50,37.19,-144.76,0,207,767,689,698,766,543,90
telemetry,09:50:04,,149,26.10,0.06,-144.79,0,820,768,761,763,767,538,90
telemetry,09:50:04,,150,26.10,0.12,-144.85,0,194,769,762,763,767,538,90
telemetry,09:50:05,,150,26.57,0.12,-144.91,0,774,768,763,763,767,504,90
telemetry,09:50:05,,151,26.10,0.06,-144.94,0,21,768,762,763,767,504,90
telemetry,09:50:06,,151,26.57,0.12,-145.00,0,635,769,762,763,767,504,90
telemetry,09:50:06,,152,26.57,0.06,-145.03,0,676,768,761,763,767,504,90
telemetry,09:50:07,,152,26.57,0.06,-145.06,0,533,769,762,763,767,504,90
telemetry,09:50:08,,153,27.03,0.06,-145.09,0,325,768,762,763,767,503,90
telemetry,09:50:08,,153,26.57,0.06,-145.13,0,941,768,762,763,767,503,90
telemetry,09:50:09,,154,26.10,0.06,-145.16,0,226,768,762,763,767,536,90
telemetry,09:50:09,,154,28.44,1.21,-144.54,0,812,767,761,763,767,698,94
telemetry,09:50:10,,155,26.10,0.00,-144.54,0,728,766,761,763,767,678,94
telemetry,09:50:10,,155,27.50,0.67,-144.88,0,868,765,761,762,767,657,94
telemetry,09:50:11,,156,26.10,0.12,-144.94,0,890,764,761,763,766,689,94
telemetry,09:50:11,,156,27.03,0.18,-144.85,0,549,763,761,762,766,760,94
telemetry,09:50:12,,157,26.57,0.12,-144.91,0,882,763,762,763,767,841,94
telemetry,09:50:12,,157,47.64,0.12,-144.97,0,489,762,760,763,766,930,94
telemetry,09:50:13,,158,27.50,0.18,-145.09,0,521,763,761,764,766,933,94
telemetry,09:50:13,,158,26.10,-11.70,-151.00,0,355,762,761,762,766,934,94
telemetry,09:50:14,,159,26.57,0.24,-151.12,0,749,754,762,766,766,934,94
telemetry,09:50:14,,159,26.10,15.18,-143.53,0,367,761,760,765,766,933,94
telemetry,09:50:15,,160,26.57,31.89,-127.44,0,164,762,760,761,764,933,94
telemetry,09:50:15,,160,27.03,3.23,-125.81,0,253,762,758,764,765,963,94
telemetry,09:50:16,,161,33.12,30.97,-110.19,0,354,762,749,764,765,971,94
telemetry,09:50:16,,161,26.57,9.08,-105.60,0,686,762,689,763,766,990,94
telemetry,09:50:17,,162,26.10,12.07,-99.51,0,467,761,615,763,766,988,94
telemetry,09:50:17,,162,26.10,0.12,-99.45,0,95,759,669,763,766,987,94
telemetry,09:50:18,,163,26.57,4.39,-97.24,0,150,754,678,763,765,989,94
telemetry,09:50:18,,163,26.10,13.71,-90.32,0,179,762,698,764,766,989,94
telemetry,09:50:19,,164,28.91,13.53,-83.49,0,444,763,758,765,765,941,94
telemetry,09:50:19,,164,26.57,20.18,-73.31,0,150,765,761,765,765,835,94
telemetry,09:50:20,,165,29.37,8.04,-69.25,0,701,766,762,763,763,832,94
telemetry,09:50:20,,165,27.03,20.00,-59.16,0,146,766,763,763,764,829,94
telemetry,09:50:21,,166,25.16,11.70,-53.26,0,37,765,763,761,765,827,95
telemetry,09:50:21,,166,28.91,20.85,-42.74,0,775,765,764,755,763,825,95
telemetry,09:50:22,,167,26.57,43.04,-21.03,0,442,765,765,689,763,821,95
telemetry,09:50:22,,167,26.57,-1.46,-21.33,0,138,764,766,682,762,862,95
telemetry,09:50:23,,168,27.03,0.12,-21.39,0,388,764,766,419,765,864,95
telemetry,09:50:23,,168,34.06,0.12,-21.46,0,622,765,763,671,764,749,95
telemetry,09:50:24,,169,26.57,24.39,-9.49,0,991,765,764,659,765,673,95
telemetry,09:50:24,,169,26.57,3.41,-7.77,0,818,764,764,741,765,528,95
telemetry,09:50:25,,170,26.57,0.12,-7.71,0,908,764,764,756,764,624,95
telemetry,09:50:25,,170,27.50,0.42,-7.49,0,734,764,764,758,765,717,95
telemetry,09:50:26,,171,24.22,10.06,-2.42,0,999,762,762,760,764,611,95
telemetry,09:50:26,,171,25.16,10.60,2.92,0,479,763,762,762,763,651,95
telemetry,09:50:27,,172,27.03,11.89,8.92,0,306,762,762,763,761,652,95
telemetry,09:50:27,,172,26.57,-47.50,-15.03,0,786,759,762,762,764,653,93
telemetry,09:50:28,,173,26.10,0.12,-15.09,0,652,756,766,763,765,652,93
telemetry,09:50:28,,173,27.03,0.42,-15.31,0,46,758,766,762,765,652,93
telemetry,09:50:29,,174,25.63,0.00,-15.37,0,582,759,766,762,765,692,93
telemetry,09:50:29,,174,26.57,0.18,-15.46,0,736,758,765,762,765,693,93
telemetry,09:50:30,,175,26.10,0.06,-15.49,0,439,759,763,761,759,712,93
telemetry,09:50:30,,175,28.91,0.06,-15.55,0,414,758,764,757,679,711,93
telemetry,09:50:31,,176,27.03,0.12,-15.49,0,720,757,764,726,612,661,93
telemetry,09:50:31,,176,26.10,5.79,-12.57,0,571,758,764,743,628,761,93
telemetry,09:50:32,,177,35.93,5.97,-9.62,0,357,760,764,756,592,860,93
telemetry,09:50:32,,177,27.50,26.52,3.75,0,171,763,764,760,558,950,93
telemetry,09:50:33,,178,26.10,-2.92,2.28,0,895,764,765,761,558,990,93
telemetry,09:50:33,,178,26.10,0.18,2.43,0,868,764,767,759,762,991,93
telemetry,09:50:34,,179,27.03,0.18,2.34,0,382,764,766,760,762,991,93
telemetry,09:50:34,,179,26.57,0.06,2.31,0,847,765,766,759,762,990,93
telemetry,09:50:35,,180,32.65,0.12,2.25,0,940,765,767,761,763,990,93
telemetry,09:50:35,,181,27.03,0.12,2.18,0,327,764,767,761,762,990,93
telemetry,09:50:36,,181,27.03,0.06,2.15,0,962,764,768,761,762,990,93
telemetry,09:50:36,,182,26.57,0.12,2.09,0,60,764,768,763,764,989,93
telemetry,09:50:37,,182,26.10,0.00,2.09,0,147,764,768,765,765,989,93
telemetry,09:50:37,,183,26.57,0.36,1.91,0,636,765,768,766,767,990,93
telemetry,09:50:38,,183,26.10,0.60,1.60,0,337,765,768,767,766,990,93
telemetry,09:50:38,,184,26.10,0.36,1.42,0,714,764,768,766,755,981,93
telemetry,09:50:39,,184,27.03,0.73,1.78,0,84,762,768,767,640,896,93
telemetry,09:50:39,,185,27.97,0.24,1.66,0,893,762,768,767,682,846,93
telemetry,09:50:40,,185,26.57,0.12,1.60,0,211,762,768,765,633,562,93
telemetry,09:50:40,,186,26.57,0.30,1.45,0,127,760,766,767,685,569,93
telemetry,09:50:41,,186,27.03,0.12,1.38,0,641,761,766,766,617,606,93
telemetry,09:50:41,,187,27.97,0.30,1.23,0,12,761,766,766,627,607,93
telemetry,09:50:42,,187,27.97,0.24,1.11,0,358,760,766,765,537,515,93
telemetry,09:50:42,,188,27.50,0.18,1.02,0,874,760,766,764,671,639,93
telemetry,09:50:43,,188,26.10,0.12,1.08,0,971,761,766,764,662,639,93
pc_command,09:50:43,-10,0,0.00,NA,NA,0,0,0,0,0,0,NA,93
pico_reply,09:50:43,ACK%2CSET_VALUE%2C-10,0,0.00,NA,NA,0,0,0,0,0,0,NA,93
telemetry,09:50:43,,189,26.10,146.03,74.87,-10,93,748,766,767,694,666,93
telemetry,09:50:44,,189,26.57,159.14,155.21,-10,598,712,760,767,767,743,93
telemetry,09:50:44,,190,27.03,3.78,157.12,-10,349,764,760,764,768,992,93
telemetry,09:50:45,,190,26.57,27.31,170.90,-10,86,762,742,763,768,778,93
telemetry,09:50:45,,191,26.57,0.73,170.53,-10,710,763,664,763,768,625,93
telemetry,09:50:46,,191,25.63,0.91,170.07,-10,177,763,683,764,768,571,93
telemetry,09:50:46,,192,27.03,-2.80,168.65,-10,739,762,759,765,768,970,93
telemetry,09:50:47,,192,26.57,1.09,169.21,-10,721,764,766,765,768,875,93
telemetry,09:50:47,,193,26.10,0.67,168.87,-10,235,764,765,765,768,644,93
telemetry,09:50:48,,193,27.03,0.54,168.59,-10,499,763,765,764,768,568,93
telemetry,09:50:48,,194,27.50,-1.76,167.70,-10,485,763,765,764,768,975,93
telemetry,09:50:49,,194,27.03,0.18,167.61,-10,236,763,765,763,768,868,93
telemetry,09:50:49,,195,26.10,0.60,167.30,-10,244,764,766,764,768,594,93
telemetry,09:50:50,,195,27.50,0.42,167.08,-10,631,765,766,763,768,565,93
telemetry,09:50:50,,196,27.03,0.06,167.05,-10,426,764,766,764,768,980,93
telemetry,09:50:51,,196,26.10,-1.70,166.93,-10,74,763,766,763,768,778,93
telemetry,09:50:51,,197,27.50,0.00,166.93,-10,414,763,765,763,768,673,93
telemetry,09:50:52,,197,27.03,0.30,167.08,-10,458,764,766,763,768,793,93
telemetry,09:50:52,,198,28.44,-1.09,166.53,-10,827,763,766,762,768,983,93
pc_command,09:50:53,0,0,0.00,NA,NA,0,0,0,0,0,0,NA,93
pico_reply,09:50:53,ACK%2CSET_VALUE%2C0,0,0.00,NA,NA,0,0,0,0,0,0,NA,93
telemetry,09:50:53,,198,27.03,0.12,166.47,0,375,763,766,764,768,818,93
telemetry,09:50:53,,199,26.57,0.12,166.41,0,164,763,766,763,768,821,93
telemetry,09:50:54,,199,28.91,0.00,166.41,0,790,763,766,761,768,822,93
telemetry,09:50:54,,200,26.57,0.12,166.35,0,156,765,766,761,768,820,93
telemetry,09:50:55,,200,24.69,0.06,166.31,0,702,763,765,760,767,820,93
telemetry,09:50:55,,201,27.03,0.12,166.25,0,329,761,762,761,767,820,93
telemetry,09:50:56,,201,26.57,0.06,166.22,0,44,759,759,759,767,820,93
telemetry,09:50:56,,202,34.99,0.12,166.19,0,269,760,758,760,767,821,93
