type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,gyro_z_angle_deg,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:30,%C7w%CFw%CF8%CF7%CF%20%CF%20%CF%20%94%F0%94%EF%95%20%95.%8D%20%94%EF%8C%EE%8C%EF%8D%20%94%EF%95%20%95%2F%94%F0%95%20%95%20%95%2F%95%20%95%2F%95%2F%9D%20%9D0%9DP%9D%20%94%EF%95%20%9D%2F%95%2F%95%2F%95%2F%9D%2F%95%2F%95%20%9D%20%95%20%9D%20%95%20%9D%20%95%20%8D%2F%95O%95%2F%9D%2F%95%2F%9D%2F%950%9D%2F%95O%9D%2F%9D0%9D%20%9D%2F%950%9DP%9Do%9Do%9Dp%9Dp%9DP%9DO%9D%2F%9D0%9DP%A5P%9DP%9DP%9DQ%9DP%9Dp%9Dp%9DP%A5P%9DP%9DP%9DP%9DP%9D0%9DP%9Dq%9DP%9Dp%9Dq%9Dp%9DP%9D0%95P%9DP%9DP%9DP%9D0%9DP%9DP%9D0%9DP%95P%95P%95p%9DP%9DQ%9D0%9D%2F%9D%2F%9D0%94%F0%8C%AE%94%EF%8C%CE%8C%ED%84%CE%8C%EE%8C%8D%84-%84lt%2Cl%2Bl,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:30,%20%7C%20s%ECl%2Ad%2A%8C%CEBl%20%A5%20%A1%20%C1%20%C2%20%C2%20%C2%20%E2%20%20%20%20%20%20%20%23%20%23%20%23%20%23%20%23%20%23%20%23%20%23%20%23%20%23%20%20%20%20%20%20%20%23%20%23%20%20%20%20%20B%20B%21B%21c%21c%29%831D%20%C2C%C0%D7%F7%CF%DA%CF%B9%CF%B9%CF%B9%CF%B9%C7%B8%C7%B8%C7z%95%D6%95%F2%C74%C77%C7%20%C77%C7W%BFX%C7X%D7%F9%DF%F9%DF%FB%DF%FB%DF%FB%DF%FB%DF%FB%DF%FB%DF%FA%DF%FB%DF%FB%DF%FB%DF%FB%DF%FB%E7%FB%E7%FB%E7%FB%E7%FB%E7%FC%E7%FB%E7%FC%E7%FC%E7%FC%E7%FC%E7%FC%EF%FE%FF%FDd%20dK%A6%B4%A6%F6%B6%F8%BE8t%F5Sl%EF%B7%E7%DD%84%94s1%5B%202,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:30,%20%9D%20%9D%20%9DP%9D0%9D0%9D%2F%9D%20%9D%2F%95%20%9D%2F%9D%2F%95%20%95%2F%9D%2F%9D%2F%9D%2F%9D%2F%9DO%9DP%9DP%9D0%9D%2F%9DP%9D0%9DP%A50%A5q%A5Q%9Dq%A5q%A5q%9DP%9DP%9DP%9DP%9Dp%9Dp%A5%90%A5q%9Dp%9DP%95%2F%9D%2F%9Dp%9DP%95%20%95%2F%9D%2F%95%20%95%20%95%20%95%20%95%20%95%20%95%20%95%20%95%20%95%20%95%20%95%20%94%EF%95%20%8C%EF%95%20%95%2F%95%2F%95o%9D%90%9D%91%9D%91%9D%91%9D0%9DP%9Dp%9DP%9DO%9DO%950%95%2F%9D0%9D0%9DP%95p%85%AF%8D%B0%BD%B8%20%CC,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:30,,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:30,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:30,%20B%29%84%20%23%20%20%21%20%21%20%20,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:31,%F9%CF%D9%DF%F9%D7%F9%D7%F9%D7%F9%D7%D9%D7%D9%D7%F9%D7%D9%D7%B9%D7%D9%D7%D8%D7%D8%D7%B9%D7%B9%D7%B9%D7%D9%D7%B9%CF%B9%D7%B8%D7%B8%CF%B8%CF%98%D7%98%D7%B8%CF%98%CFy%C79%C7W%CFw%C7W%C7W%C77%C77%BF7%BE%F7%C78%8D%B8%7D%20%C72%BF%20%BF%20%C6%F7%C6%F7%BE%F6%BF%20%BE%F7%BE%F7%BF6%BF7%BF%20%C6%F7%BE%F7%BE%F6%BE%D6%BE%F6%BE%D6%BE%F6%BE%D6%C6%96%C6%96%C6,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:31,%D7%FA%DF%FA%DF%FB%DF%FA%DF%FA%DF%FB%DF%FA%DF%FA%DF%FA%DF%FB%DF%FB%DF%FB%E7%FB%E7%FB%E7%FB%E7%FB%EF%DD%F7%FFB%9A%7B%F0%2F%F0cb%CF%FC%20%92%D7%F0%E7%9C%C6%9E%5Bo%7B%D1,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:31,%20C%C4t%F1%D7%96%FF%BC%B5%FAl0%DFs%94%D9%84Tk%8C%CE%EB%9F%3DlR%E7%F0%D7%FC%C7y%FF%F9u%BCK%A9%DF%F2%D7%DB%D7%FBm8d.%FF%FB%F7%FA%CF%FC%94%D0%B6%CE%DF%FC%D7%F9%D7%F9%D7%F9%D7%F9%D7%F9%D7%D9%D7%B9%DF%F9%D7%D9%D7%F9%D7%F9%D7%D9%D7%F9%D7%D9%D7%D9%D7%B9%D7%D9%D7%F8%D7%D9%D7%B9%D7%B9%D7%B9%CF%B8%CF%B9%CF%B9%CF%B8%CF%D9%CF%98%D7%99%D7%B9%CF%B9%CF%98%CF%98%C7X%C7w%C7w%BF7%C7W%C7%20%C77%BF7%BF%20%C7%20%8D%B8%850%BF%20%BE%F5%BF%20%C6%F6%CF%20%C6%F6%BE%F6%BE%F6%BE%F7%BF6%BF7%BF%20%C6%F7%BF%20%BE%F6%C6%F7%BE%D6%BE%D6%BE%D6%BE%D6%C6%97%C6%97%C6%E2Z%E4l,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:31,%9DO%9DO%9DO%9DP%9DP%9Dp%9Dq%A5q%9Dq%9Dq%9Dq%A5q%A5Q%9Dp%A5p%9Dq%9Dp%9D%91%9D%90%9D%90%9Dq%9DQ%9DP%9DP%9DQ%9DP%95p%95P%9DP%9DP%9DP%9D0%9DP%9DP%95p%9D%90%9DP%9DP%9Dp%9Dq%85%D0%A6R%8C%99%20%20,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:31,%9DP%9DP%9DO%9DP%9DP%95P%95P%95O%9DO%9DP%9DP%9D0%95P%9DP%9DQ%9Dp%9Dp%9DQ%9DQ%95%B1%8D%D0%B6VR%B1,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:31,%D7%D9%D7%F9%D7%F9%D7%F9%D7%F9%D7%F8%D7%F9%D7%F9%D7%F9%D7%F9%D7%F8%D7%F9%D7%D9%D7%D9%D7%D9%D7%D9%D7%D8%D7%D8%D7%B9%D7%B9%D7%B8%D7%B8%D7%B9%CF%D8%CF%B8%CF%B8%CF%B8%CF%B8%CF%B8%CF%98%CF%98%CF%98%CF%98%CFx%C7X%BFX%C77%C77%C78%C7%20%C76%BFV%C6%F7%B6%DA%85R%95%90%B6%D6%BE%F6%C6%F6%C6%F6%BF%20%BF%20%BF%20%BE%F7%BE%F7%C7%20%C6%F6%BE%F6%BF%20%C7%20%BE%F6%BE%F6%BE%F6%BE%D6%BE%D6%BE%97%BE%97%BE%C20%A30%A30%C38%C30%C28%C38%A38%830%A2%28%200,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:31,P%9DP%9DO%9DP%9DP%950%9D0%9D%20%9D%20%9D%2F%9D%2F%9D%2F%9D%2F%9D%2F%95%20%95N%95O%9DO%9D0%9D0%9DP%9Dp%95p%9DP%9DP%95P%9DP%95o%9DP%9DP%9DP%95p%95P%95P%95P%95P%95O%9DO%9DO%95O%8Dp%7D%8F%95%92%A58,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:31,%CF%98%CFx%CFx%CFx%CFw%C7w%CFw%C7X%BF7%BF%20%C7%20%BF7%BF%20%BF%20%BE%D6%BE%F8t%F4t%EF%BF%20%BE%D7%BE%F6%BE%F6%BE%D6%BE%D6%BE%D5%BE%F6%B6%F6%BE%F6%BE%F7%BE%F6%BE%F6%BE%F6%BE%F6%BE%B6%BE%F6%BE%B6%C6%97%C6%97%C6%A28%820%A28%A38%A38%A28%A38%A30%C38%A38%838%A38%A3%40%C2%40%C3%40%A3H%C3%40%C3H%C3H%C3H%C3H%C3H%E3H%E3H%E3H%E3H%C3H%E3H%E3H%C3H%C3H%C3H%E3H%C3H%C3H%C3H%C3H%E3%40%E3%40%E3%40%C4%40%C3H%C3H%C3H%C3H%C3%40%E3H%C3H%C3%40%A3H%A3H%838%2F8%21%28%2F0%C1R%20R%86s%CA%95%20%A5m%A5%90%9D%2F%94%EF%95%20%95.%9DO%9DP%9DP%950%9D%20%9D%20%9D%2F%95%2F%9D0%9DP%9DQ%9DP%95p%95P%9D0%95O%95O%95P%95P%95O%95%2F%950%950%8D,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:31,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:32,%C38%C30%C38%A30%A38%A38%838%A38%A38%A38%A38%A38%C38%C38%C38%C38%C38%A2%28%83%28%21%20,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:32,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:33,%C2%20%A2%20%A2%20%A1%20%C1%20%E1%20b%29%C3%2F%20%3A%862%A8Jj%21%20,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
pico_reply,12:50:33,%B6%D6%B6%D6%B6%D6%B6%D5%BE%D6%BE%96%B6v%B6v%B6%A38%A38%A38%C38%C38%C38%C38%A3%40%A3%40%A38%C38%C38%C38%C38%C38%A38%A38%C38%C38%C38%C3%40%A3%40%C38%C38%C38%C38%A38%C38%E38%C30%A30%C28%A30%A38%A20%A20%A30%A30%A30%A28%A28%A28%A28%A28%A28%C38%A38%A38%A30%A20%A20%A20%A30%A20%A30%A30%A20%A2%28%A20%A20%A20%A20%A30%A20%A20%A20%A30%A28%A28%A28%A28%A38%A38%A38%A38%A28%C38%C38%C20%C3%20%C3%20%A2%20%81%20a%20%81%20a%20%A1%20%C1%20%C2%20%C2%20%A2%20%A1%20%C1%20,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
camera,12:50:33,Camera%2Fcontrol%20line%20discarded%3A%20too%20long,0,0.00,NA,NA,0,0,0,0,0,0,NA,95
