type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,20:05:25,,115,28.91,0.12,0,390,767,771,770,767,937,90
telemetry,20:05:26,,116,28.44,0.12,0,816,767,771,770,767,939,90
telemetry,20:05:26,,116,29.84,0.06,0,496,767,771,769,767,940,90
telemetry,20:05:27,,117,29.84,0.12,0,373,767,771,769,767,941,90
telemetry,20:05:27,,117,28.91,0.06,0,270,767,771,769,767,908,90
telemetry,20:05:28,,118,28.44,0.06,0,931,768,771,769,767,910,90
telemetry,20:05:28,,118,30.31,0.06,0,883,769,771,770,766,911,90
telemetry,20:05:29,,119,29.84,0.06,0,467,770,771,770,768,911,90
telemetry,20:05:29,,119,30.31,0.12,0,608,770,771,770,768,912,90
telemetry,20:05:30,,120,28.44,0.24,0,539,770,771,770,767,785,90
telemetry,20:05:30,,120,28.91,0.06,0,692,769,771,769,767,701,90
telemetry,20:05:31,,121,29.84,0.06,0,474,769,771,770,767,700,90
telemetry,20:05:31,,121,29.84,0.12,0,378,770,771,769,766,549,90
telemetry,20:05:32,,122,31.25,0.12,0,840,769,771,770,766,549,90
telemetry,20:05:32,,122,29.84,0.12,0,239,768,771,769,767,580,90
telemetry,20:05:33,,123,28.91,0.06,0,174,769,771,770,767,579,90
telemetry,20:05:33,,123,30.31,0.12,0,496,769,771,770,766,580,90
telemetry,20:05:34,,124,30.31,0.00,0,894,770,771,769,765,579,90
telemetry,20:05:34,,124,29.37,0.06,0,536,770,771,770,767,571,90
telemetry,20:05:35,,125,28.91,0.12,0,436,769,771,769,767,555,90
telemetry,20:05:35,,125,28.91,0.12,0,409,769,771,770,767,556,90
telemetry,20:05:36,,126,29.84,0.06,0,586,769,771,770,767,556,90
telemetry,20:05:36,,126,29.84,1.34,0,714,770,771,769,767,555,90
telemetry,20:05:37,,127,29.84,0.12,0,992,768,771,770,767,569,90
telemetry,20:05:37,,127,28.91,0.12,0,391,768,771,769,767,568,90
telemetry,20:05:38,,128,29.37,0.06,0,213,769,771,770,767,568,90
telemetry,20:05:38,,128,29.84,0.06,0,747,770,771,770,768,568,90
telemetry,20:05:39,,129,29.84,0.12,0,398,770,771,769,768,567,90
telemetry,20:05:39,,129,29.84,0.12,0,411,770,771,769,768,567,90
telemetry,20:05:40,,130,27.50,0.12,0,752,770,771,770,768,567,90
telemetry,20:05:40,,130,29.84,0.12,0,388,770,771,769,768,567,90
telemetry,20:05:41,,131,29.84,0.30,0,735,770,771,770,768,675,90
telemetry,20:05:41,,131,29.84,0.67,0,914,770,771,770,768,709,90
telemetry,20:05:42,,132,31.25,0.12,0,294,770,771,769,768,696,90
telemetry,20:05:42,,132,29.37,0.06,0,79,770,771,770,767,695,90
telemetry,20:05:43,,133,28.91,0.12,0,361,770,771,770,766,696,90
telemetry,20:05:43,,133,29.84,0.06,0,215,770,771,769,767,696,90
telemetry,20:05:44,,134,29.84,0.06,0,0,770,771,770,767,695,90
telemetry,20:05:44,,134,28.44,0.12,0,736,770,771,770,768,684,90
telemetry,20:05:45,,135,29.84,0.06,0,339,770,771,770,768,684,90
telemetry,20:05:45,,135,27.97,0.06,0,597,770,771,769,768,684,90
telemetry,20:05:46,,136,29.84,0.12,0,703,770,771,769,768,647,90
telemetry,20:05:46,,136,30.31,0.00,0,665,770,771,770,768,646,90
telemetry,20:05:47,,137,31.25,0.06,0,948,770,771,769,768,674,90
telemetry,20:05:47,,137,28.91,0.00,0,143,770,771,769,768,637,90
telemetry,20:05:48,,138,29.84,0.06,0,671,770,771,770,768,599,90
telemetry,20:05:48,,138,29.37,0.18,0,786,770,771,769,768,703,90
telemetry,20:05:49,,139,31.25,0.12,0,475,770,771,769,768,676,90
telemetry,20:05:49,,139,28.44,0.06,0,720,770,771,770,768,683,90
telemetry,20:05:50,,140,29.84,0.12,0,910,770,771,769,768,681,90
telemetry,20:05:50,,140,29.84,0.18,0,145,770,771,770,768,682,90
telemetry,20:05:51,,141,29.84,0.06,0,99,770,771,770,768,740,90
telemetry,20:05:51,,141,29.37,0.12,0,332,770,771,769,768,742,90
telemetry,20:05:52,,142,30.31,0.12,0,761,770,771,770,768,743,90
telemetry,20:05:52,,142,29.37,0.12,0,241,770,771,770,764,743,90
telemetry,20:05:53,,143,29.84,0.12,0,188,768,771,769,764,743,90
telemetry,20:05:53,,143,30.31,0.18,0,925,768,771,770,764,806,90
telemetry,20:05:54,,144,28.91,0.06,0,369,769,771,769,765,806,90
telemetry,20:05:54,,144,30.31,0.12,0,413,768,771,769,765,806,90
telemetry,20:05:55,,145,28.44,0.12,0,51,768,771,770,766,806,90
telemetry,20:05:55,,145,29.84,0.06,0,335,770,771,770,768,805,90
telemetry,20:05:56,,146,29.37,0.91,0,40,770,771,769,768,809,90
telemetry,20:05:56,,146,32.65,0.06,0,507,770,771,770,768,817,90
telemetry,20:05:57,,147,30.31,0.12,0,662,770,770,769,768,814,90
telemetry,20:05:57,,147,28.44,0.06,0,17,770,771,769,768,813,90
telemetry,20:05:58,,148,30.31,0.12,0,107,770,771,770,766,813,90
telemetry,20:05:58,,148,28.91,0.18,0,377,769,771,770,766,830,90
telemetry,20:05:59,,149,29.84,0.06,0,928,769,771,769,766,914,90
telemetry,20:05:59,,149,29.84,0.06,0,178,769,771,770,767,930,90
telemetry,20:06:00,,150,29.84,0.12,0,975,768,771,769,766,929,90
telemetry,20:06:00,,150,28.91,0.06,0,446,770,771,769,767,928,90
telemetry,20:06:01,,151,28.91,0.36,0,658,770,771,769,767,946,90
telemetry,20:06:01,,151,28.44,0.18,0,279,770,771,769,767,978,90
telemetry,20:06:02,,152,29.84,0.12,0,835,770,771,770,768,979,90
telemetry,20:06:02,,152,30.31,0.12,0,275,770,771,769,768,978,90
telemetry,20:06:03,,153,29.84,0.12,0,356,770,771,770,768,987,90
telemetry,20:06:03,,153,29.84,0.12,0,55,769,771,769,766,985,90
telemetry,20:06:04,,154,28.91,0.24,0,891,770,771,769,768,987,90
telemetry,20:06:04,,154,29.84,0.06,0,818,770,771,769,768,987,90
telemetry,20:06:05,,155,29.84,0.18,0,923,770,771,769,768,986,90
telemetry,20:06:05,,155,30.78,0.12,0,908,770,771,770,768,986,90
telemetry,20:06:06,,156,28.91,0.12,0,979,770,771,769,768,986,90
telemetry,20:06:06,,156,30.31,0.06,0,592,770,771,770,768,987,90
telemetry,20:06:07,,157,29.84,0.18,0,764,769,771,770,765,987,90
telemetry,20:06:07,,157,29.84,0.12,0,847,770,771,769,766,988,90
telemetry,20:06:08,,158,28.91,0.12,0,739,770,771,770,768,985,90
telemetry,20:06:08,,158,30.31,0.06,0,952,770,771,770,767,985,90
telemetry,20:06:09,,159,29.84,0.12,0,941,769,771,770,767,986,90
telemetry,20:06:09,,159,28.91,0.12,0,810,769,771,769,768,985,90
telemetry,20:06:10,,160,30.31,0.06,0,544,769,771,769,767,986,90
telemetry,20:06:11,,160,30.31,-1.52,0,4,769,771,769,768,988,90
telemetry,20:06:11,,161,28.91,0.12,0,866,769,771,769,767,989,90
telemetry,20:06:12,,161,29.84,0.06,0,154,769,771,769,767,989,90
telemetry,20:06:12,,162,28.91,0.12,0,348,769,771,769,768,989,90
telemetry,20:06:13,,162,29.37,0.12,0,730,769,771,769,767,989,90
telemetry,20:06:13,,163,30.31,0.12,0,95,769,771,770,768,988,90
telemetry,20:06:14,,163,29.84,0.06,0,599,769,771,770,768,989,90
telemetry,20:06:14,,164,29.84,0.06,0,667,769,770,770,767,989,90
telemetry,20:06:15,,164,29.84,0.12,0,641,769,770,770,767,988,90
telemetry,20:06:15,,165,29.84,0.12,0,738,769,771,769,767,989,90
telemetry,20:06:16,,165,29.84,0.06,0,632,768,770,769,767,988,90
telemetry,20:06:16,,166,29.84,0.12,0,977,768,771,770,767,987,90
telemetry,20:06:17,,166,29.37,0.18,0,648,770,771,770,767,987,90
telemetry,20:06:17,,167,30.31,0.06,0,516,769,771,769,767,987,90
telemetry,20:06:18,,167,29.37,0.12,0,884,769,771,769,767,989,90
telemetry,20:06:18,,168,29.84,0.12,0,9,769,771,769,768,992,90
telemetry,20:06:19,,168,29.84,0.12,0,24,769,771,770,768,991,90
telemetry,20:06:19,,169,28.91,0.12,0,6,770,771,770,768,993,90
telemetry,20:06:20,,170,29.84,0.12,0,496,769,771,769,768,994,90
telemetry,20:06:20,,170,30.31,0.12,0,55,770,771,769,768,971,90
telemetry,20:06:21,,171,29.84,0.12,0,955,769,771,770,768,974,90
telemetry,20:06:21,,171,29.37,0.06,0,511,770,771,769,768,977,90
telemetry,20:06:22,,172,28.91,0.12,0,986,770,771,770,768,958,90
telemetry,20:06:22,,172,28.91,0.12,0,80,769,771,770,768,960,90
telemetry,20:06:23,,173,27.50,0.12,0,493,770,771,769,768,860,90
telemetry,20:06:23,,173,28.44,0.12,0,710,770,771,770,768,867,90
telemetry,20:06:24,,174,30.31,0.12,0,29,769,771,769,767,868,90
telemetry,20:06:24,,174,28.91,0.18,0,103,769,771,769,768,870,90
telemetry,20:06:25,,175,29.84,0.12,0,848,770,771,770,768,871,90
telemetry,20:06:25,,175,29.84,0.73,0,241,770,771,769,768,722,90
telemetry,20:06:26,,176,29.84,0.12,0,221,770,771,770,768,597,90
telemetry,20:06:26,,176,29.84,0.06,0,848,770,771,769,768,596,90
telemetry,20:06:27,,177,29.37,0.12,0,570,770,771,769,768,596,90
telemetry,20:06:27,,177,30.31,0.12,0,422,770,771,770,768,596,90
telemetry,20:06:28,,178,29.84,0.06,0,124,769,771,769,767,578,90
telemetry,20:06:28,,178,28.91,0.12,0,583,770,771,770,768,578,90
telemetry,20:06:29,,179,30.31,0.06,0,905,770,771,770,767,578,90
telemetry,20:06:29,,179,30.31,0.06,0,424,769,771,770,767,578,90
telemetry,20:06:30,,180,29.84,0.06,0,432,770,771,770,768,577,90
telemetry,20:06:30,,180,29.84,0.12,0,78,769,771,769,767,551,90
telemetry,20:06:31,,181,30.31,0.12,0,202,769,771,770,768,550,90
telemetry,20:06:31,,181,29.84,0.12,0,317,769,771,769,768,550,90
telemetry,20:06:32,,182,29.84,0.06,0,558,769,771,769,767,550,90
telemetry,20:06:32,,182,29.84,0.12,0,156,770,771,770,767,543,90
telemetry,20:06:33,,183,29.84,0.12,0,371,770,771,769,767,573,90
telemetry,20:06:33,,183,30.31,0.06,0,100,770,771,769,767,572,90
telemetry,20:06:34,,184,29.84,44.45,0,652,769,771,769,767,572,90
telemetry,20:06:34,,184,30.78,0.12,0,361,769,771,769,767,567,90
telemetry,20:06:35,,185,31.72,0.06,0,115,769,771,770,767,583,90
telemetry,20:06:35,,185,28.91,0.06,0,862,769,770,769,767,583,90
telemetry,20:06:36,,186,29.84,0.18,0,660,769,771,770,767,582,90
telemetry,20:06:36,,186,28.91,0.06,0,39,768,771,769,766,582,90
telemetry,20:06:37,,187,30.31,0.12,0,653,769,771,770,766,672,90
telemetry,20:06:37,,187,28.91,0.06,0,454,769,771,770,766,667,90
telemetry,20:06:38,,188,30.31,0.00,0,33,769,771,769,766,691,90
telemetry,20:06:38,,188,29.84,0.18,0,345,769,771,769,767,678,90
telemetry,20:06:39,,189,29.84,0.06,0,848,769,771,769,766,681,90
telemetry,20:06:39,,189,28.91,0.12,0,401,769,771,770,766,692,90
telemetry,20:06:40,,190,28.91,0.18,0,359,769,771,769,766,681,90
telemetry,20:06:40,,190,29.84,0.18,0,126,770,771,769,766,680,90
telemetry,20:06:41,,191,30.78,0.12,0,796,769,771,769,766,680,90
telemetry,20:06:41,,191,28.91,0.12,0,35,768,771,769,766,681,90
telemetry,20:06:42,,192,29.84,0.12,0,47,769,771,769,766,680,90
telemetry,20:06:42,,192,29.37,0.12,0,217,769,771,769,766,702,90
telemetry,20:06:43,,193,28.44,0.06,0,648,768,771,769,766,701,90
telemetry,20:06:43,,193,29.84,0.12,0,223,769,771,775,762,702,90
telemetry,20:06:44,,194,30.31,0.12,0,384,769,771,770,766,701,90
telemetry,20:06:44,,194,28.44,0.18,0,301,769,771,770,766,702,90
telemetry,20:06:45,,195,29.84,0.18,0,853,769,771,769,766,702,90
telemetry,20:06:45,,195,28.91,0.12,0,935,769,770,769,766,701,90
telemetry,20:06:46,,196,29.84,0.06,0,888,769,771,769,766,701,90
telemetry,20:06:46,,196,29.84,0.06,0,972,769,771,769,766,695,90
telemetry,20:06:47,,197,28.91,0.06,0,644,768,771,769,766,824,90
telemetry,20:06:47,,197,29.84,0.06,0,967,767,765,769,763,828,90
telemetry,20:06:48,,198,28.91,8.53,0,712,768,765,767,762,849,90
telemetry,20:06:48,,198,29.84,11.82,0,530,768,767,770,766,881,90
telemetry,20:06:49,,199,29.84,9.08,0,107,768,768,771,768,904,90
telemetry,20:06:49,,199,28.91,-23.29,0,417,768,767,771,768,878,90
telemetry,20:06:50,,200,29.84,0.36,0,774,768,767,770,766,949,90
