type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,gyro_z_angle_deg,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,10:16:51,,39,28.91,0.12,0.73,0,571,769,770,768,765,693,91
telemetry,10:16:52,,39,29.84,0.06,0.76,0,339,769,770,768,765,692,91
telemetry,10:16:52,,40,28.44,0.06,0.80,0,8,769,769,768,765,692,91
telemetry,10:16:53,,40,29.84,0.06,0.83,0,590,769,769,768,765,674,91
telemetry,10:16:53,,41,29.37,0.06,0.86,0,169,769,769,768,765,674,91
pc_command,10:16:54,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,91
pico_reply,10:16:54,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,91
camera,10:16:56,Camera%20image%20saved%3A%20camera_20260911_101656_777.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
telemetry,10:16:56,,44,28.44,-2.43,-8.14,0,824,773,775,764,766,784,92
telemetry,10:16:57,,44,28.44,0.12,-8.08,0,814,768,769,768,765,872,92
telemetry,10:16:57,,45,28.91,0.00,-8.08,0,956,768,769,768,765,976,92
telemetry,10:16:58,,45,28.91,0.06,-8.11,0,841,769,770,768,765,992,92
telemetry,10:16:58,,46,28.44,0.00,-8.11,0,376,769,770,768,765,990,92
telemetry,10:16:59,,46,28.44,0.12,-8.17,0,543,769,769,768,765,990,92
telemetry,10:16:59,,47,28.91,0.12,-8.23,0,159,769,769,768,765,988,92
telemetry,10:17:00,,47,28.91,0.12,-8.29,0,405,769,769,768,765,987,92
telemetry,10:17:00,,48,28.44,0.06,-8.33,0,573,769,769,768,765,985,92
telemetry,10:17:01,,48,28.44,0.12,-8.39,0,474,769,769,768,765,983,92
telemetry,10:17:01,,49,28.44,0.06,-8.42,0,443,769,768,768,765,985,92
telemetry,10:17:02,,49,28.44,0.06,-8.45,0,477,769,770,768,765,987,92
telemetry,10:17:02,,50,27.97,0.06,-8.51,0,406,769,769,768,765,986,92
telemetry,10:17:03,,50,28.91,0.12,-8.57,0,931,769,770,768,765,987,92
telemetry,10:17:03,,51,28.44,0.06,-8.60,0,401,769,769,768,766,987,92
telemetry,10:17:04,,51,28.44,0.06,-8.63,0,237,769,769,768,765,988,92
pc_command,10:17:04,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
pico_reply,10:17:04,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
camera,10:17:05,Camera%20image%20saved%3A%20camera_20260911_101705_782.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
telemetry,10:17:05,,53,29.37,0.00,-8.63,0,950,769,769,768,765,983,92
telemetry,10:17:06,,53,28.44,0.06,-8.66,0,526,769,769,768,765,873,92
telemetry,10:17:06,,54,29.84,0.12,-8.73,0,338,769,770,768,765,759,92
telemetry,10:17:07,,54,28.91,0.06,-8.76,0,161,769,769,768,765,610,92
telemetry,10:17:07,,55,28.91,0.12,-8.82,0,616,769,770,768,765,561,92
telemetry,10:17:08,,55,28.44,0.06,-8.85,0,749,769,769,768,766,519,92
telemetry,10:17:08,,56,28.91,0.06,-8.88,0,661,769,769,768,766,518,92
telemetry,10:17:09,,56,28.44,0.06,-8.91,0,774,769,770,768,766,518,92
telemetry,10:17:09,,57,30.31,0.12,-8.97,0,70,769,770,768,766,518,92
telemetry,10:17:10,,57,28.44,0.06,-9.00,0,840,769,769,768,765,512,92
telemetry,10:17:10,,58,28.91,0.06,-9.03,0,745,769,769,768,766,511,92
telemetry,10:17:11,,58,28.91,0.12,-9.09,0,551,768,770,768,765,511,92
telemetry,10:17:11,,59,28.91,0.06,-9.13,0,366,769,770,768,765,531,92
telemetry,10:17:12,,59,28.44,0.06,-9.16,0,180,769,769,768,765,530,92
telemetry,10:17:12,,60,27.97,0.12,-9.22,0,700,769,770,768,766,608,92
telemetry,10:17:13,,60,28.44,0.06,-9.25,0,434,769,769,768,766,608,92
telemetry,10:17:13,,61,29.37,0.12,-9.28,0,376,769,770,768,766,607,92
telemetry,10:17:14,,61,29.84,0.00,-9.28,0,177,769,769,768,765,601,92
pc_command,10:17:14,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
pico_reply,10:17:14,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
camera,10:17:15,Camera%20image%20saved%3A%20camera_20260911_101715_708.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
telemetry,10:17:15,,63,28.91,0.12,-9.45,0,698,768,770,768,766,709,92
telemetry,10:17:16,,63,28.91,0.12,-9.39,0,506,769,770,768,766,644,92
telemetry,10:17:16,,64,28.44,1.21,-8.77,0,688,769,769,768,766,684,92
telemetry,10:17:17,,64,28.44,0.06,-8.74,0,753,769,769,768,766,694,92
telemetry,10:17:17,,65,28.44,0.85,-8.31,0,613,769,769,768,765,786,92
telemetry,10:17:18,,65,29.84,0.30,-8.47,0,779,769,769,768,766,882,92
telemetry,10:17:18,,66,28.44,0.06,-8.50,0,997,769,769,768,765,937,92
telemetry,10:17:19,,66,28.91,0.06,-8.53,0,503,769,769,768,765,931,92
telemetry,10:17:19,,67,28.91,0.06,-8.56,0,711,769,770,768,766,931,92
telemetry,10:17:20,,67,27.97,0.12,-8.62,0,775,769,770,768,766,931,92
telemetry,10:17:20,,68,28.91,0.06,-8.65,0,889,769,769,768,766,932,92
telemetry,10:17:21,,68,27.97,0.12,-8.71,0,651,769,770,768,766,933,92
telemetry,10:17:21,,69,28.91,0.06,-8.77,0,556,769,769,768,766,933,92
telemetry,10:17:22,,69,27.97,0.12,-8.83,0,284,769,770,768,766,968,92
telemetry,10:17:22,,70,30.31,0.54,-8.56,0,321,769,769,768,766,985,92
telemetry,10:17:23,,70,27.97,0.06,-8.62,0,956,769,769,768,766,987,92
telemetry,10:17:23,,71,28.44,0.12,-8.68,0,514,769,769,768,766,986,92
telemetry,10:17:24,,71,28.91,0.06,-8.71,0,333,769,769,768,766,987,92
pc_command,10:17:24,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
pico_reply,10:17:24,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
camera,10:17:25,Camera%20image%20saved%3A%20camera_20260911_101725_742.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
telemetry,10:17:25,,73,29.84,0.06,-8.80,0,459,769,769,768,766,986,92
telemetry,10:17:26,,73,28.44,-2.62,-10.12,0,922,769,769,768,766,986,92
telemetry,10:17:26,,74,28.91,0.18,-10.03,0,854,769,769,768,766,990,92
telemetry,10:17:27,,74,28.44,0.30,-10.09,0,585,768,770,768,766,990,92
telemetry,10:17:27,,75,28.44,1.03,-9.57,0,903,768,769,768,766,992,92
telemetry,10:17:28,,75,28.44,0.24,-9.44,0,519,767,769,768,765,956,92
telemetry,10:17:28,,76,29.84,0.06,-9.51,0,992,767,769,768,765,968,92
telemetry,10:17:29,,76,27.97,0.12,-9.57,0,433,768,769,768,763,930,92
telemetry,10:17:29,,77,29.84,0.06,-9.60,0,573,768,770,768,765,933,92
telemetry,10:17:30,,77,28.44,0.06,-9.63,0,730,769,769,768,765,935,92
telemetry,10:17:30,,78,28.44,0.12,-9.69,0,962,769,769,768,766,937,92
telemetry,10:17:31,,78,28.44,0.18,-9.78,0,967,769,769,768,766,938,92
telemetry,10:17:31,,79,27.50,0.12,-9.84,0,432,769,769,768,766,939,92
telemetry,10:17:32,,79,27.97,0.73,-9.48,0,849,769,769,768,765,899,92
telemetry,10:17:32,,80,29.84,0.12,-9.54,0,676,769,769,767,763,877,92
telemetry,10:17:33,,80,28.44,0.12,-9.60,0,361,769,769,768,765,879,92
telemetry,10:17:33,,81,30.31,1.21,-9.17,0,680,769,770,768,766,872,92
telemetry,10:17:34,,81,29.84,0.00,-9.17,0,209,769,769,768,766,755,92
pc_command,10:17:34,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
pico_reply,10:17:34,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
camera,10:17:35,Camera%20image%20saved%3A%20camera_20260911_101735_979.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,92
telemetry,10:17:36,,83,28.44,0.12,-9.37,0,178,769,770,768,766,672,92
telemetry,10:17:36,,83,28.44,0.12,-9.43,0,717,769,770,768,766,707,92
telemetry,10:17:36,,84,28.91,0.18,-9.52,0,288,769,770,768,766,678,92
telemetry,10:17:37,,84,28.44,0.67,-9.86,0,908,769,769,768,766,614,92
telemetry,10:17:37,,85,28.91,0.12,-9.92,0,147,769,770,768,767,593,92
telemetry,10:17:38,,85,28.91,0.06,-9.95,0,300,769,769,768,766,664,92
telemetry,10:17:38,,86,29.84,0.12,-10.02,0,715,769,770,768,766,664,92
telemetry,10:17:39,,86,29.84,0.12,-10.08,0,308,769,769,768,766,718,92
telemetry,10:17:39,,87,27.50,0.06,-10.11,0,667,769,770,768,766,717,92
telemetry,10:17:40,,87,28.44,0.18,-10.20,0,387,769,770,768,766,716,92
telemetry,10:17:40,,88,28.91,0.00,-10.20,0,522,769,770,768,766,716,90
telemetry,10:17:41,,88,29.37,0.12,-10.26,0,443,769,769,768,766,716,90
telemetry,10:17:41,,89,27.97,0.12,-10.32,0,858,769,769,768,766,687,90
telemetry,10:17:42,,89,28.91,0.12,-10.39,0,632,768,769,768,765,687,90
telemetry,10:17:43,,90,28.91,0.12,-10.45,0,799,769,769,768,765,688,90
telemetry,10:17:43,,90,28.91,0.60,-10.14,0,190,769,769,768,765,690,90
telemetry,10:17:44,,91,28.44,0.00,-10.11,0,145,770,769,768,766,710,90
telemetry,10:17:44,,91,28.44,1.03,-9.59,0,427,769,769,768,765,809,90
pc_command,10:17:44,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:17:44,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:17:45,Camera%20image%20saved%3A%20camera_20260911_101745_703.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:17:45,,92,28.91,0.54,-8.96,0,943,769,769,768,765,982,90
pc_command,10:17:45,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:17:45,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pc_command,10:17:46,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:17:46,Camera%20image%20saved%3A%20camera_20260911_101746_969.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:17:47,,94,29.37,0.12,-9.11,0,802,769,769,768,764,986,90
pico_reply,10:17:47,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:17:47,Camera%20image%20saved%3A%20camera_20260911_101747_955.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:17:48,,95,29.84,0.12,-9.42,0,557,769,764,772,764,984,90
pc_command,10:17:48,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:17:48,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:17:49,Camera%20image%20saved%3A%20camera_20260911_101749_231.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:17:49,,96,28.91,0.12,-9.58,0,758,769,769,768,765,990,90
pc_command,10:17:49,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:17:49,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:17:50,Camera%20image%20saved%3A%20camera_20260911_101750_554.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:17:50,,97,28.91,0.00,-9.58,0,203,769,769,768,764,991,90
telemetry,10:17:51,,98,28.91,0.30,-9.73,0,679,769,769,768,764,993,90
telemetry,10:17:51,,98,28.44,0.12,-9.79,0,620,769,770,768,764,993,90
telemetry,10:17:52,,99,28.91,0.12,-9.86,0,169,769,769,768,764,989,90
telemetry,10:17:52,,99,27.50,0.06,-9.89,0,456,769,770,768,764,992,90
telemetry,10:17:53,,100,28.44,0.06,-9.95,0,638,769,770,768,764,954,90
telemetry,10:17:53,,100,28.44,0.97,-10.44,0,674,769,769,768,765,970,90
telemetry,10:17:54,,101,28.91,0.12,-10.50,0,146,769,769,768,764,899,90
telemetry,10:17:54,,101,27.97,0.12,-10.56,0,938,769,770,768,765,904,90
telemetry,10:17:55,,102,28.44,0.06,-10.59,0,379,769,769,768,764,909,90
telemetry,10:17:55,,102,28.44,0.06,-10.63,0,710,769,770,768,765,870,90
telemetry,10:17:56,,103,27.97,0.06,-10.69,0,563,769,769,768,764,869,90
telemetry,10:17:56,,103,27.50,0.97,-11.18,0,886,769,770,768,765,759,90
telemetry,10:17:57,,104,29.37,0.79,-10.78,0,272,769,769,768,764,583,90
telemetry,10:17:57,,104,29.84,0.12,-10.78,0,736,769,769,768,765,536,90
telemetry,10:17:58,,105,28.91,0.00,-10.78,0,608,769,770,768,765,614,90
telemetry,10:17:58,,105,28.91,0.12,-10.84,0,195,769,769,768,765,713,90
telemetry,10:17:59,,106,28.91,0.36,-11.03,0,7,769,770,768,765,680,90
telemetry,10:17:59,,106,29.84,0.18,-11.12,0,941,769,770,768,765,682,90
telemetry,10:18:00,,107,28.91,0.06,-11.15,0,946,768,769,768,765,680,90
telemetry,10:18:00,,107,28.44,0.12,-11.21,0,353,769,770,768,765,655,90
telemetry,10:18:01,,108,27.97,0.12,-11.27,0,2,769,769,768,765,654,90
telemetry,10:18:01,,108,29.37,0.06,-11.30,0,580,769,769,768,765,609,90
telemetry,10:18:02,,109,28.91,0.06,-11.33,0,718,769,770,768,766,610,90
pc_command,10:18:02,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:18:02,,109,28.91,0.06,-11.36,0,437,769,769,768,766,609,90
pico_reply,10:18:02,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pc_command,10:18:03,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:18:03,Camera%20image%20rejected%3A%20CRC%20mismatch,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:18:03,%20%21%20%20%E6%20%E8%20%A6kG%B50%DE%B6%DE%B6%DETELEMETRY%2Cwifi_mode%3DAP%2Cuptime_s%3D111%2Ctemp_c%3D28.44%2Crandom%3D285%2Ccommand_value%3D0%2Cgyro_z_dps%3D0.06%2Cgyro_z_angle_deg%3D-11.44%2Cphotodiode_adc%3D769%7C769%7C768%7C770%2Cphotoreflector_adc%3D616,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:18:04,,111,28.44,0.12,-11.50,0,60,769,769,768,766,656,90
telemetry,10:18:04,,112,28.44,0.54,-11.77,0,172,769,769,768,766,693,90
pc_command,10:18:04,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:18:04,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pc_command,10:18:05,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:18:06,Camera%20image%20rejected%3A%20CRC%20mismatch,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:18:06,%20%20%20%20%20%20%27%20%E5cG%AD0%DE%B7%DE%B7%DETELEMETRY%2Cwifi_mode%3DAP%2Cuptime_s%3D113%2Ctemp_c%3D29.84%2Crandom%3D941%2Ccommand_value%3D0%2Cgyro_z_dps%3D0.18%2Cgyro_z_angle_deg%3D-11.54%2Cphotodiode_adc%3D769%7C769%7C768%7C766%2Cphotoreflector_adc%3D778,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pc_command,10:18:06,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:18:06,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:18:07,Camera%20image%20saved%3A%20camera_20260911_101807_686.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:18:07,,114,30.31,0.00,-11.54,0,436,769,769,768,766,986,90
telemetry,10:18:08,,115,28.44,0.06,-11.54,0,370,769,769,768,766,986,90
telemetry,10:18:08,,115,30.31,0.06,-11.57,0,16,769,769,768,766,986,90
telemetry,10:18:09,,116,28.44,0.12,-11.63,0,844,769,769,768,766,986,90
telemetry,10:18:09,,116,28.44,0.12,-11.69,0,312,769,770,768,766,986,90
telemetry,10:18:10,,117,28.44,0.12,-11.75,0,290,769,769,768,766,986,90
telemetry,10:18:10,,118,28.44,0.18,-11.85,0,987,769,769,768,766,987,90
telemetry,10:18:11,,118,28.44,0.12,-11.91,0,318,769,769,768,766,985,90
telemetry,10:18:11,,119,28.44,0.06,-11.94,0,146,769,770,768,765,986,90
telemetry,10:18:12,,119,27.97,0.06,-11.97,0,869,769,769,768,765,986,90
telemetry,10:18:12,,120,28.44,0.12,-12.03,0,310,769,769,768,765,986,90
telemetry,10:18:13,,120,28.91,0.18,-12.12,0,564,769,769,768,765,986,90
telemetry,10:18:13,,121,28.91,0.18,-12.21,0,406,769,769,768,765,986,90
telemetry,10:18:14,,121,28.91,0.12,-12.15,0,70,769,770,768,765,988,90
telemetry,10:18:14,,122,28.91,-3.78,-14.06,0,981,769,770,768,766,992,90
telemetry,10:18:15,,122,29.84,0.12,-14.12,0,288,769,769,768,765,972,90
telemetry,10:18:15,,123,29.84,0.24,-14.24,0,920,769,769,768,765,930,90
telemetry,10:18:16,,123,28.44,0.00,-14.24,0,26,769,769,768,765,800,90
telemetry,10:18:16,,124,29.84,0.36,-14.43,0,212,769,770,768,765,564,90
telemetry,10:18:17,,124,28.44,0.06,-14.46,0,24,769,769,768,766,599,90
telemetry,10:18:17,,125,27.97,0.12,-14.52,0,282,769,769,768,765,547,90
telemetry,10:18:18,,125,28.91,0.12,-14.58,0,295,769,770,768,765,546,90
telemetry,10:18:18,,126,28.44,0.06,-14.61,0,553,768,769,768,764,545,90
telemetry,10:18:19,,126,28.91,0.18,-14.71,0,20,769,770,768,764,544,90
telemetry,10:18:19,,127,28.91,0.06,-14.74,0,0,768,769,768,765,545,90
telemetry,10:18:20,,127,29.84,0.12,-14.80,0,887,768,770,768,764,544,90
telemetry,10:18:20,,128,28.44,0.48,-14.61,0,334,769,769,768,762,546,90
telemetry,10:18:21,,128,29.84,0.06,-14.64,0,745,769,769,768,765,521,90
telemetry,10:18:21,,129,27.50,0.06,-14.68,0,270,769,769,768,764,520,90
telemetry,10:18:22,,129,28.44,0.18,-14.77,0,942,769,770,768,763,520,90
pc_command,10:18:22,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:18:22,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:18:23,Camera%20image%20saved%3A%20camera_20260911_101823_572.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:18:23,,130,28.91,0.06,-14.84,0,643,769,770,768,763,656,90
pc_command,10:18:23,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:18:23,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pc_command,10:18:24,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:18:24,Camera%20image%20rejected%3A%20CRC%20mismatch,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:18:24,%C7a%C6a%C7a%E7a%C6Y%C6Y%A6Q%E6Q%E6QTELEMETRY%2Cwifi_mode%3DAP%2Cuptime_s%3D132%2Ctemp_c%3D27.97%2Crandom%3D913%2Ccommand_value%3D0%2Cgyro_z_dps%3D0.54%2Cgyro_z_angle_deg%3D-14.14%2Cphotodiode_adc%3D769%7C770%7C768%7C763%2Cphotoreflector_adc%3D616,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:18:25,,132,28.91,0.06,-14.10,0,600,769,770,768,764,680,90
pc_command,10:18:25,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pico_reply,10:18:25,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
pc_command,10:18:26,CAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:18:26,Camera%20image%20saved%3A%20camera_20260911_101826_863.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:18:26,,134,27.03,0.06,-14.20,0,505,769,770,767,761,735,90
pico_reply,10:18:26,ACK%2CCAPTURE,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
camera,10:18:27,Camera%20image%20saved%3A%20camera_20260911_101827_912.bmp,0,0.00,NA,NA,0,0,0,0,0,0,NA,90
telemetry,10:18:28,,135,28.44,0.06,-14.26,0,653,769,769,768,765,730,90
telemetry,10:18:28,,135,30.31,0.18,-14.35,0,67,769,769,768,764,730,90
telemetry,10:18:28,,136,28.91,0.06,-14.38,0,262,769,770,768,764,730,90
telemetry,10:18:29,,136,28.91,0.12,-14.41,0,360,769,769,768,764,730,90
telemetry,10:18:29,,137,28.44,0.06,-14.44,0,927,769,770,768,764,730,90
telemetry,10:18:30,,137,30.31,0.12,-14.51,0,16,769,769,768,764,758,90
telemetry,10:18:30,,138,28.44,0.06,-14.54,0,569,769,769,768,765,758,90
telemetry,10:18:31,,138,28.44,0.12,-14.60,0,299,769,769,768,765,759,90
telemetry,10:18:31,,139,28.91,0.18,-14.69,0,586,769,769,768,765,855,90
telemetry,10:18:32,,139,28.91,0.12,-14.63,0,622,769,769,768,765,969,90
telemetry,10:18:32,,140,28.44,0.36,-14.81,0,895,768,770,768,765,988,90
telemetry,10:18:33,,140,28.44,0.06,-14.78,0,178,769,770,768,765,987,90
telemetry,10:18:33,,141,28.91,1.34,-14.11,0,727,769,770,768,765,988,90
telemetry,10:18:34,,141,27.97,0.06,-14.08,0,125,769,770,768,765,991,90
telemetry,10:18:34,,142,28.44,0.12,-14.14,0,896,768,769,768,764,979,90
telemetry,10:18:35,,142,28.91,0.12,-14.20,0,595,769,770,768,765,981,90
telemetry,10:18:35,,143,27.50,0.06,-14.26,0,222,769,770,768,764,983,90
telemetry,10:18:36,,143,28.44,0.18,-14.35,0,850,769,770,768,765,984,90
telemetry,10:18:36,,144,28.91,0.06,-14.38,0,934,769,769,768,765,985,90
telemetry,10:18:37,,144,28.44,0.12,-14.44,0,867,769,770,768,765,991,90
telemetry,10:18:38,,145,27.97,0.12,-14.51,0,331,769,770,768,765,991,90
telemetry,10:18:38,,145,29.84,0.06,-14.54,0,958,768,770,768,762,992,90
telemetry,10:18:38,,146,28.44,0.12,-14.48,0,830,769,770,768,762,976,90
telemetry,10:18:39,,146,29.84,0.12,-14.54,0,623,769,770,768,766,977,90
telemetry,10:18:40,,147,30.31,0.12,-14.60,0,357,769,769,768,766,952,90
telemetry,10:18:40,,147,28.44,0.12,-14.66,0,821,769,769,768,765,954,90
telemetry,10:18:41,,148,28.91,0.12,-14.72,0,11,769,769,768,765,928,90
telemetry,10:18:41,,148,31.72,0.12,-14.78,0,142,769,769,768,765,893,90
telemetry,10:18:42,,149,28.44,0.06,-14.81,0,67,769,770,768,765,900,90
telemetry,10:18:42,,149,27.97,0.06,-14.78,0,246,769,770,768,765,853,90
telemetry,10:18:43,,150,28.44,0.06,-14.75,0,499,769,770,768,765,740,90
telemetry,10:18:43,,150,28.91,0.30,-14.60,0,567,769,769,768,765,590,90
telemetry,10:18:44,,151,30.31,0.67,-14.26,0,821,769,770,768,765,565,90
telemetry,10:18:44,,151,28.44,0.18,-14.35,0,654,769,770,768,765,711,90
telemetry,10:18:45,,152,30.31,-1.70,-15.21,0,298,769,769,768,765,656,90
telemetry,10:18:45,,152,27.50,0.36,-15.40,0,948,769,769,768,765,713,90
telemetry,10:18:46,,153,29.84,0.06,-15.43,0,490,769,770,768,765,684,90
telemetry,10:18:46,,153,28.44,0.06,-15.46,0,580,769,769,768,765,683,90
telemetry,10:18:47,,154,28.91,0.12,-15.52,0,568,769,769,768,765,685,90
telemetry,10:18:47,,154,28.44,0.12,-15.58,0,578,769,769,768,765,684,90
telemetry,10:18:48,,155,27.97,0.06,-15.61,0,429,769,770,768,766,685,90
telemetry,10:18:48,,155,28.91,0.06,-15.64,0,1,769,769,768,765,685,90
telemetry,10:18:49,,156,28.44,0.12,-15.71,0,955,769,770,768,765,685,90
telemetry,10:18:49,,156,27.97,0.12,-15.77,0,185,769,770,768,766,696,90
telemetry,10:18:50,,157,28.44,0.12,-15.83,0,450,769,770,768,766,696,90
telemetry,10:18:50,,157,28.91,0.06,-15.86,0,459,769,770,768,766,696,90
telemetry,10:18:51,,158,29.84,0.12,-15.92,0,158,769,770,768,766,686,90
telemetry,10:18:51,,158,29.84,0.06,-15.98,0,345,769,769,768,766,684,90
